,SYMBOL
1028,JUBLINDS
1029,IDFCFIRSTB
1030,EMAMIPAP
1031,ALKALI
1032,INDIGO
1033,CESC
1034,LIKHITHA
1035,VENKEYS
1036,UJJIVAN
1037,GUJGASLTD
1038,OBEROIRLTY
1039,GRAVITA
1040,HMVL
1041,PROZONINTU
1042,ORBTEXP
1043,PRSMJOHNSN
1044,ADVENZYMES
1045,NLCINDIA
1046,ZODIACLOTH
1047,SPLIL
1048,ZEEL
1049,GEECEE
1050,MCL
1051,BFUTILITIE
1052,SUVEN
1053,MARKSANS
1054,GUJALKALI
1055,HESTERBIO
1056,AMARAJABAT
1057,TTL
1058,FEDERALBNK
1059,BANKBARODA
1060,KREBSBIO
1061,WEBELSOLAR
1062,CHOLAFIN
1063,DATAMATICS
1064,RAJSREESUG
1065,SANGAMIND
1066,DALBHARAT
1067,RPPINFRA
1068,JSL
1069,JOCIL
1070,MURUDCERA
1071,GANDHITUBE
1072,RELIANCE
1073,MHRIL
1074,ANSALHSG
1075,BINDALAGRO
1076,ARENTERP
1077,JAGSNPHARM
1078,FDC
1079,EROSMEDIA
1080,BLKASHYAP
1081,NOCIL
1082,SHREECEM
1083,PARAGMILK
1084,BOMDYEING
1085,ALKEM
1086,DCBBANK
1087,HINDCOMPOS
1088,GSFC
1089,KAMDHENU
1090,SAFARI
1091,SUNFLAG
1092,CTE
1093,UPL
1094,GOKUL
1095,BANSWRAS
1096,THEINVEST
1097,PARSVNATH
1098,SCHAND
1099,EIHAHOTELS
1100,LAXMIMACH
1101,IOLCP
1102,BROOKS
1103,AVADHSUGAR
1104,ASAHISONG
1105,ALBERTDAVD
1106,NCC
1107,ONMOBILE
1108,ASPINWALL
1109,TRIVENI
1110,SHRIRAMEPC
1111,BAJAJCON
1112,DLINKINDIA
1113,SOBHA
1114,UNIENTER
1115,ORIENTHOT
1116,TVSSRICHAK
1117,LAOPALA
1118,BEL
1119,INDBANK
1120,SPARC
1121,M&MFIN
1122,TATAELXSI
1123,ARVINDFASN
1124,CORDSCABLE
1125,DFMFOODS
1126,NBCC
1127,AGARIND
1128,WONDERLA
1129,INDIAGLYCO
1130,MRPL
1131,AMJLAND
1132,NAHARCAP
1133,GTNTEX
1134,TIRUMALCHM
1135,GET&D
1136,SREEL
1137,SHIVAMILLS
1138,METROPOLIS
1139,MACPOWER
1140,NFL
1141,TV18BRDCST
1142,HINDOILEXP
1143,RESPONIND
1144,GINNIFILA
1145,ADORWELD
1146,CAPACITE
1147,SHOPERSTOP
1148,NAVKARCORP
1149,KAKATCEM
1150,ORISSAMINE
1151,MANAPPURAM
1152,IGPL
1153,WOCKPHARMA
1154,DELTACORP
1155,GODREJPROP
1156,INTELLECT
1157,LEMONTREE
1158,J&KBANK
1159,AARVI
1160,CHEMCON
1161,CENTURYPLY
1162,VENUSREM
1163,BODALCHEM
1164,SHRIRAMCIT
1165,SHREYANIND
1166,IBULHSGFIN
1167,IDBI
1168,DEEPAKNTR
1169,JAICORPLTD
1170,HIRECT
1171,STARPAPER
1172,MUTHOOTFIN
1173,HINDPETRO
1174,RPGLIFE
1175,AUROPHARMA
1176,GODFRYPHLP
1177,DNAMEDIA
1178,SOTL
1179,NAHARPOLY
1180,VRLLOG
1181,DENORA
1182,BHARATGEAR
1183,TINPLATE
1184,BEDMUTHA
1185,SPIC
1186,VISHAL
1187,GMBREW
1188,CHEMBOND
1189,JUSTDIAL
1190,LINCPEN
1191,MAXVIL
1192,PURVA
1193,UNIONBANK
1194,PRESTIGE
1195,MAITHANALL
1196,GPPL
1197,SUMMITSEC
1198,GSCLCEMENT
1199,PHOENIXLTD
1200,PENIND
1201,CHALET
1202,TCI
1203,TIIL
1204,MINDAIND
1205,UFO
1206,NRAIL
1207,AMDIND
1208,DECCANCE
1209,AKSHARCHEM
1210,MAZDOCK
1211,HBSL
1212,RSWM
1213,GROBTEA
1214,MIRZAINT
1215,GOODLUCK
1216,GRSE
1217,MONTECARLO
1218,GAYAPROJ
1219,UNIDT
1220,PRIMESECU
1221,MASTEK
1222,ALEMBICLTD
1223,HARRMALAYA
1224,KARURVYSYA
1225,GNFC
1226,GATI
1227,SHYAMCENT
1228,SADBHIN
1229,SMLISUZU
1230,MAHSEAMLES
1231,MARATHON
1232,MINDACORP
1233,SHREEPUSHK
1234,EMKAY
1235,ASTRAMICRO
1236,MUKTAARTS
1237,SPECIALITY
1238,JISLJALEQS
1239,VALIANTORG
1240,TEAMLEASE
1241,MAGADSUGAR
1242,MAHLIFE
1243,KTKBANK
1244,OIL
1245,VISHWARAJ
1246,SWELECTES
1247,RGL
1248,GRAPHITE
1249,FORCEMOT
1250,SHREYAS
1251,GHCL
1252,ASHOKLEY
1253,GULFPETRO
1254,VASWANI
1255,MCX
1256,GLENMARK
1257,AUTOIND
1258,MBLINFRA
1259,SADBHAV
1260,APCL
1261,SHIVATEX
1262,HGINFRA
1263,GOCLCORP
1264,ACE
1265,IBREALEST
1266,PANACEABIO
1267,INDIANB
1268,JAIBALAJI
1269,DBL
1270,KEERTI
1271,SPANDANA
1272,HTMEDIA
1273,TRITURBINE
1274,ALMONDZ
1275,HSIL
1276,LOVABLE
1277,ROLLT
1278,IZMO
1279,DBREALTY
1280,AKASH
1281,MANINFRA
1282,LIBAS
