,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
248,BRITANNIA,EQ,3542.0,3615.0,3540.0,3603.8,3604.0,3519.25,1236537,4441968274.5,30-JUN-2020,77171,INE216A01030
250,BRNL,EQ,36.65,37.25,34.5,35.4,35.75,36.15,16904,609109.55,30-JUN-2020,420,INE727S01012
252,BSE,EQ,459.9,460.0,442.05,443.75,444.3,453.0,187851,84715073.65,30-JUN-2020,7613,INE118H01025
253,BSELINFRA,EQ,1.55,1.55,1.55,1.55,1.55,1.5,8027,12441.85,30-JUN-2020,12,INE395A01016
255,BSL,EQ,25.2,26.3,24.95,25.45,25.05,25.65,8388,214300.95,30-JUN-2020,117,INE594B01012
256,BSLGOLDETF,EQ,4440.0,4481.95,4412.0,4473.15,4460.05,4440.0,105,467639.4,30-JUN-2020,58,INF209K01HT2
257,BSLNIFTY,EQ,110.25,111.99,110.25,111.98,111.98,111.32,361,40119.15,30-JUN-2020,25,INF209K01IR4
258,BSOFT,EQ,92.5,92.95,88.75,89.45,89.5,92.1,1013466,91486939.6,30-JUN-2020,9991,INE836A01035
260,BUTTERFLY,EQ,136.65,139.7,132.0,133.35,133.85,136.3,150949,20566959.65,30-JUN-2020,2276,INE295F01017
262,BYKE,EQ,12.1,12.35,11.8,12.0,12.0,12.05,25429,308315.55,30-JUN-2020,181,INE319B01014
263,CADILAHC,EQ,367.75,369.6,351.85,353.1,353.5,366.7,2533187,909932784.0,30-JUN-2020,37611,INE010B01027
265,CALSOFT,EQ,10.1,10.15,9.4,9.85,9.8,9.8,59600,584605.75,30-JUN-2020,212,INE526B01014
266,CAMLINFINE,EQ,54.3,55.15,52.05,52.55,52.8,53.45,428614,23169380.1,30-JUN-2020,3648,INE052I01032
267,CANBK,EQ,103.5,104.5,100.05,100.55,100.65,102.0,11296149,1155572136.05,30-JUN-2020,41102,INE476A01014
269,CANFINHOME,EQ,343.45,360.0,332.0,337.85,335.0,343.3,581889,202249438.7,30-JUN-2020,12757,INE477A01020
270,CANTABIL,EQ,290.0,295.9,278.05,288.05,291.0,294.8,89969,25769369.05,30-JUN-2020,2057,INE068L01016
271,CAPACITE,EQ,114.0,119.9,109.1,111.8,111.1,112.95,85453,9799039.5,30-JUN-2020,1261,INE264T01014
272,CAPLIPOINT,EQ,319.0,323.85,311.1,312.4,313.0,317.1,180572,56952386.45,30-JUN-2020,5995,INE475E01026
273,CAPTRUST,EQ,82.5,84.4,81.65,82.65,82.05,83.25,1736,143709.0,30-JUN-2020,69,INE707C01018
274,CARBORUNIV,EQ,275.25,282.65,268.55,278.35,280.9,275.25,648134,180134244.75,30-JUN-2020,3303,INE120A01034
275,CAREERP,EQ,143.0,144.05,138.4,138.9,139.45,141.7,21988,3107250.05,30-JUN-2020,988,INE521J01018
276,CARERATING,EQ,421.8,421.8,414.3,419.45,419.25,415.1,34562,14452508.8,30-JUN-2020,2183,INE752H01013
277,CASTROLIND,EQ,123.75,126.8,123.4,125.7,126.4,122.95,1277993,159897597.8,30-JUN-2020,17484,INE172A01027
279,CCL,EQ,234.5,238.4,222.6,234.6,234.0,232.6,207495,47587046.85,30-JUN-2020,5590,INE421D01022
280,CDSL,EQ,275.7,278.45,268.15,270.7,270.4,274.9,174672,47636435.8,30-JUN-2020,5009,INE736A01011
281,CEATLTD,EQ,920.2,928.4,910.15,914.4,910.15,916.0,52508,48237902.55,30-JUN-2020,3328,INE482A01020
282,CEBBCO,EQ,12.4,13.15,12.4,12.75,12.8,12.8,20115,257699.65,30-JUN-2020,151,INE209L01016
283,CELEBRITY,EQ,5.35,5.4,5.0,5.1,5.1,5.25,105889,542043.45,30-JUN-2020,207,INE185H01016
284,CENTENKA,EQ,180.0,180.5,174.05,175.45,175.6,178.4,35788,6357726.0,30-JUN-2020,768,INE485A01015
285,CENTEXT,EQ,5.2,5.2,5.2,5.2,5.2,5.45,69721,362549.2,30-JUN-2020,228,INE281A01026
286,CENTRALBK,EQ,19.0,19.0,17.2,17.95,18.1,20.25,7405363,135012978.0,30-JUN-2020,25345,INE483A01010
287,CENTRUM,EQ,18.8,18.8,18.05,18.15,18.05,18.95,177901,3235460.65,30-JUN-2020,1512,INE660C01027
288,CENTUM,EQ,304.7,314.8,293.6,297.55,297.0,291.7,18527,5622821.45,30-JUN-2020,1269,INE320B01020
289,CENTURYPLY,EQ,120.2,121.2,115.0,118.1,118.25,120.1,305925,36328503.05,30-JUN-2020,7782,INE348B01021
290,CENTURYTEX,EQ,299.9,302.4,291.0,294.5,293.5,298.1,1164790,344847862.9,30-JUN-2020,14540,INE055A01016
291,CERA,EQ,2229.95,2245.6,2200.3,2210.25,2219.0,2219.65,11341,25211785.15,30-JUN-2020,1158,INE739E01017
292,CEREBRAINT,EQ,28.2,28.95,28.0,28.15,28.05,28.2,19433,548879.6,30-JUN-2020,114,INE345B01019
293,CESC,EQ,619.5,628.0,613.65,622.0,620.5,611.55,487576,303585037.0,30-JUN-2020,16320,INE486A01013
294,CESCVENT,EQ,197.0,197.4,176.0,178.6,176.0,189.0,202731,37675289.7,30-JUN-2020,3770,INE425Y01011
295,CGCL,EQ,160.0,170.0,157.0,168.3,168.5,162.05,139782,22941706.2,30-JUN-2020,3733,INE180C01026
296,CGPOWER,EQ,8.55,8.55,8.55,8.55,8.55,8.15,269556,2304703.8,30-JUN-2020,313,INE067A01029
297,CHALET,EQ,132.05,136.2,130.35,131.2,131.6,132.35,124104,16473751.35,30-JUN-2020,3703,INE427F01016
298,CHAMBLFERT,EQ,143.5,145.0,141.0,141.95,141.85,143.25,478874,68417497.8,30-JUN-2020,5212,INE085A01013
299,CHEMBOND,EQ,145.0,148.0,142.55,142.9,142.8,148.05,16440,2388621.35,30-JUN-2020,513,INE995D01025
300,CHEMFAB,EQ,130.35,135.0,128.0,129.7,128.0,129.6,4727,619670.7,30-JUN-2020,158,INE783X01023
301,CHENNPETRO,EQ,80.7,82.0,77.2,77.6,77.8,79.35,781104,62096032.6,30-JUN-2020,12576,INE178A01016
302,CHOLAFIN,EQ,197.7,199.15,187.8,189.4,189.5,193.0,10329029,1990950132.05,30-JUN-2020,65409,INE121A01024
303,CHOLAHLDNG,EQ,309.8,309.8,294.0,295.3,302.2,309.45,20347,6075345.65,30-JUN-2020,900,INE149A01033
305,CIGNITITEC,EQ,281.2,281.2,269.0,272.8,275.0,279.5,10340,2840206.0,30-JUN-2020,533,INE675C01017
306,CIMMCO,EQ,17.0,17.15,16.4,16.6,16.75,16.85,10414,173427.8,30-JUN-2020,116,INE184C01028
307,CINELINE,EQ,24.05,24.35,23.6,23.9,23.85,23.9,6347,152384.2,30-JUN-2020,109,INE704H01022
308,CINEVISTA,EQ,7.4,7.4,6.95,7.0,7.0,7.05,6980,49206.05,30-JUN-2020,52,INE039B01026
309,CIPLA,EQ,647.95,649.9,638.0,640.25,640.7,644.9,4319890,2779279865.45,30-JUN-2020,73014,INE059A01026
312,CLEDUCATE,EQ,37.95,41.75,37.95,38.7,39.0,42.15,70996,2782812.95,30-JUN-2020,787,INE201M01011
313,CLNINDIA,EQ,390.0,421.95,390.0,405.75,405.2,388.05,220915,89981975.0,30-JUN-2020,8195,INE492A01029
314,CMICABLES,EQ,35.05,35.05,35.05,35.05,35.05,36.85,14149,495922.45,30-JUN-2020,94,INE981B01011
316,CNOVAPETRO,EQ,8.05,8.1,7.8,8.1,8.1,7.75,4317,34844.1,30-JUN-2020,47,INE672K01025
317,COALINDIA,EQ,136.35,137.15,132.35,132.85,133.15,134.85,9576074,1289649395.35,30-JUN-2020,61798,INE522F01014
318,COCHINSHIP,EQ,308.05,308.85,295.0,300.3,298.95,305.3,784089,236042430.7,30-JUN-2020,11571,INE704P01017
319,COLPAL,EQ,1398.0,1419.0,1392.0,1406.7,1402.35,1389.1,639599,899354930.2,30-JUN-2020,21741,INE259A01022
320,COMPINFO,EQ,13.15,13.9,13.0,13.05,13.25,13.25,92496,1230563.3,30-JUN-2020,234,INE070C01037
322,CONCOR,EQ,421.9,425.0,416.0,417.9,418.0,417.95,2304139,968434987.75,30-JUN-2020,48608,INE111A01025
323,CONFIPET,EQ,19.75,19.9,19.05,19.4,19.45,19.35,197980,3837274.75,30-JUN-2020,680,INE552D01024
324,CONSOFINVT,EQ,30.2,30.95,30.2,30.3,30.3,30.15,200,6058.9,30-JUN-2020,5,INE025A01027
326,CONTROLPR,EQ,203.1,203.1,195.3,198.95,200.0,195.45,7678,1520728.35,30-JUN-2020,215,INE663B01015
327,CORALFINAC,EQ,29.9,29.9,29.9,29.9,29.9,31.45,13020,389298.0,30-JUN-2020,78,INE558D01021
328,CORDSCABLE,EQ,39.4,39.4,36.75,37.9,38.4,39.4,40533,1540058.05,30-JUN-2020,622,INE792I01017
329,COROMANDEL,EQ,749.0,762.0,723.0,755.75,755.95,753.7,530102,396013142.0,30-JUN-2020,20463,INE169A01031
330,COSMOFILMS,EQ,318.25,329.65,309.0,313.15,314.95,315.9,99099,31749437.4,30-JUN-2020,3201,INE757A01017
331,COUNCODOS,EQ,1.65,1.7,1.65,1.7,1.7,1.65,21593,36554.6,30-JUN-2020,51,INE695B01025
333,CPSEETF,EQ,18.0,18.18,17.65,17.68,17.7,17.77,731397,13052983.42,30-JUN-2020,13893,INF457M01133
334,CREATIVE,EQ,81.0,81.0,75.1,76.05,75.1,78.65,5408,420521.7,30-JUN-2020,62,INE985W01018
335,CREDITACC,EQ,522.0,535.0,505.0,522.25,523.0,517.5,287112,151620748.15,30-JUN-2020,2098,INE741K01010
336,CREST,EQ,72.55,74.4,67.05,67.7,68.9,69.6,2653,183728.2,30-JUN-2020,69,INE559D01011
337,CRISIL,EQ,1648.7,1650.0,1613.0,1618.85,1620.0,1635.9,15815,25863545.15,30-JUN-2020,2669,INE007A01025
338,CROMPTON,EQ,236.25,243.75,234.0,238.65,238.0,235.05,1629034,388445958.9,30-JUN-2020,17982,INE299U01018
339,CSBBANK,EQ,188.9,188.9,185.3,187.15,188.0,187.3,172334,32234051.7,30-JUN-2020,3535,INE679A01013
340,CTE,EQ,22.05,22.05,22.05,22.05,22.05,21.0,6428,141737.4,30-JUN-2020,47,INE627H01017
341,CUB,EQ,123.05,123.4,120.3,121.3,121.4,121.35,1489874,181837796.3,30-JUN-2020,11998,INE491A01021
342,CUBEXTUB,EQ,12.35,12.35,11.35,11.5,11.45,11.9,7047,81759.1,30-JUN-2020,47,INE144D01012
343,CUMMINSIND,EQ,402.0,404.05,391.05,392.35,392.3,397.6,630969,250758548.3,30-JUN-2020,8586,INE298A01020
344,CUPID,EQ,206.8,214.0,203.1,207.55,208.0,205.55,154334,32194272.55,30-JUN-2020,4253,INE509F01011
345,CYBERTECH,EQ,42.65,44.2,41.4,41.7,41.85,42.0,15269,644714.55,30-JUN-2020,342,INE214A01019
346,CYIENT,EQ,274.4,279.8,273.05,275.8,276.0,272.7,1180476,325968770.65,30-JUN-2020,22130,INE136B01020
347,DAAWAT,EQ,43.0,43.65,41.1,41.6,41.35,42.75,3006658,127689157.0,30-JUN-2020,22746,INE818H01020
348,DABUR,EQ,468.5,472.7,462.5,465.95,467.0,463.75,4999118,2343327191.3,30-JUN-2020,85365,INE016A01026
349,DALBHARAT,EQ,708.65,708.65,663.5,673.3,680.0,699.6,462820,316352919.4,30-JUN-2020,10940,INE00R701025
350,DALMIASUG,EQ,110.8,111.75,107.1,109.15,109.4,110.1,139464,15377055.65,30-JUN-2020,2053,INE495A01022
351,DAMODARIND,EQ,25.2,26.2,24.65,24.8,24.7,26.15,12784,320199.35,30-JUN-2020,97,INE497D01022
352,DATAMATICS,EQ,49.4,49.4,47.0,47.2,47.1,48.15,11434,546626.2,30-JUN-2020,253,INE365B01017
353,DBCORP,EQ,76.1,78.9,73.5,74.1,74.2,75.2,179051,13529957.45,30-JUN-2020,1896,INE950I01011
354,DBL,EQ,279.8,283.8,271.1,272.8,272.95,277.0,183348,50774855.7,30-JUN-2020,4177,INE917M01012
355,DBREALTY,EQ,7.5,7.8,7.3,7.35,7.35,7.5,286966,2137207.95,30-JUN-2020,666,INE879I01012
356,DBSTOCKBRO,EQ,10.3,10.3,9.45,10.3,10.3,9.85,778,7962.6,30-JUN-2020,11,INE921B01025
357,DCAL,EQ,125.8,127.9,121.1,121.75,121.8,124.05,230880,28580224.9,30-JUN-2020,3841,INE385W01011
358,DCBBANK,EQ,79.8,80.6,75.55,75.7,75.9,78.8,3014341,233282014.6,30-JUN-2020,21112,INE503A01015
359,DCM,EQ,19.45,20.0,18.6,18.7,18.95,19.45,5267,99882.55,30-JUN-2020,119,INE498A01018
361,DCMNVL,EQ,29.3,29.35,27.5,28.95,29.0,27.75,23273,669464.6,30-JUN-2020,176,INE08KP01019
362,DCMSHRIRAM,EQ,325.75,326.95,313.5,317.35,317.0,324.1,151680,48364644.05,30-JUN-2020,4474,INE499A01024
363,DCW,EQ,12.9,13.05,12.35,12.45,12.5,12.7,373203,4765255.25,30-JUN-2020,856,INE500A01029
364,DECCANCE,EQ,267.0,270.65,255.85,257.75,257.95,263.95,15385,4028441.45,30-JUN-2020,1034,INE583C01021
365,DEEPAKFERT,EQ,118.0,121.25,116.35,118.55,119.1,115.85,8784976,1035750827.65,30-JUN-2020,38883,INE501A01019
366,DEEPAKNTR,EQ,494.95,497.95,473.65,475.05,476.0,493.1,598652,289408120.75,30-JUN-2020,21260,INE288B01029
367,DEEPIND,EQ,78.35,78.35,72.0,72.6,73.5,75.65,28587,2113366.7,30-JUN-2020,586,INE677H01012
368,DELTACORP,EQ,88.5,89.55,85.65,86.8,86.7,87.85,1054436,91828056.6,30-JUN-2020,10235,INE124G01033
369,DELTAMAGNT,EQ,30.9,30.9,28.3,28.3,28.3,29.75,18092,539193.05,30-JUN-2020,160,INE393A01011
370,DEN,EQ,77.4,79.3,74.65,75.25,75.65,75.65,103082,7903908.5,30-JUN-2020,1358,INE947J01015
371,DENORA,EQ,222.0,232.0,219.55,223.0,230.0,224.35,3171,705293.0,30-JUN-2020,250,INE244A01016
373,DFMFOODS,EQ,184.0,184.0,180.0,180.75,182.65,182.2,55449,10047808.5,30-JUN-2020,1943,INE456C01020
374,DGCONTENT,EQ,6.4,6.4,6.4,6.4,6.4,6.1,5841,37382.4,30-JUN-2020,18,INE03JI01017
375,DHAMPURSUG,EQ,133.05,136.5,131.6,132.6,132.7,131.85,1488149,200061270.95,30-JUN-2020,11909,INE041A01016
376,DHANBANK,EQ,14.8,15.25,14.4,14.55,14.55,14.85,1114774,16350155.05,30-JUN-2020,2485,INE680A01011
377,DHANUKA,EQ,714.0,727.75,702.0,707.5,704.9,708.6,317364,227089612.15,30-JUN-2020,19928,INE435G01025
378,DHFL,EQ,15.95,16.25,15.6,15.65,15.6,15.9,900793,14254139.55,30-JUN-2020,3174,INE202B01012
385,DHUNINV,EQ,174.25,180.85,154.0,162.8,156.5,172.2,1627,273181.2,30-JUN-2020,272,INE320L01011
386,DIAMONDYD,EQ,612.0,629.9,606.0,608.9,613.0,610.5,12574,7764426.35,30-JUN-2020,1381,INE393P01035
388,DICIND,EQ,339.95,350.0,325.65,333.3,335.0,338.6,32237,10996604.85,30-JUN-2020,1206,INE303A01010
391,DISHTV,EQ,7.75,7.75,7.75,7.75,7.75,8.15,1427125,11060218.75,30-JUN-2020,3402,INE836F01026
392,DIVISLAB,EQ,2334.95,2334.95,2267.0,2278.9,2277.0,2316.6,684514,1572687705.9,30-JUN-2020,50056,INE361B01024
393,DIXON,EQ,5600.0,5800.0,5500.5,5758.9,5775.0,5551.2,51331,290153547.5,30-JUN-2020,11377,INE935N01012
394,DLF,EQ,153.0,154.4,147.2,148.05,148.7,151.5,6991814,1050787054.8,30-JUN-2020,38621,INE271C01023
395,DLINKINDIA,EQ,84.9,85.8,82.05,82.65,83.25,84.25,55928,4681831.1,30-JUN-2020,1189,INE250K01012
396,DMART,EQ,2314.7,2332.5,2288.0,2317.15,2315.0,2290.95,381989,881323206.75,30-JUN-2020,23992,INE192R01011
397,DOLAT,EQ,50.5,50.5,48.0,49.05,49.25,49.45,48895,2395649.55,30-JUN-2020,622,INE966A01022
398,DOLLAR,EQ,133.5,135.25,130.05,131.9,131.0,132.2,59585,7922315.95,30-JUN-2020,1389,INE325C01035
399,DONEAR,EQ,30.4,30.4,28.5,28.7,28.6,29.7,31065,912012.55,30-JUN-2020,345,INE668D01028
401,DPSCLTD,EQ,9.2,9.45,8.2,8.85,8.95,9.15,28842,257679.05,30-JUN-2020,139,INE360C01024
404,DREDGECORP,EQ,262.15,264.8,250.3,252.05,251.9,263.85,216222,55178169.65,30-JUN-2020,5978,INE506A01018
405,DRREDDY,EQ,4000.0,4010.9,3925.5,3944.95,3950.25,3973.85,680942,2694330721.6,30-JUN-2020,57525,INE089A01023
407,DSSL,EQ,26.2,26.2,24.9,25.1,25.1,26.2,5556,139919.7,30-JUN-2020,44,INE417B01040
408,DTIL,EQ,162.6,165.5,158.0,159.3,160.9,162.55,4282,692477.15,30-JUN-2020,165,INE341R01014
409,DUCON,EQ,4.8,4.8,4.65,4.8,4.8,4.6,59142,283511.4,30-JUN-2020,93,INE741L01018
410,DVL,EQ,65.0,65.85,63.1,63.85,64.3,64.75,10813,693471.65,30-JUN-2020,146,INE477B01010
411,DWARKESH,EQ,25.95,26.2,25.15,25.25,25.2,25.75,731927,18885596.55,30-JUN-2020,2420,INE366A01041
412,DYNAMATECH,EQ,631.95,631.95,602.95,606.4,603.2,612.9,1635,1003252.15,30-JUN-2020,153,INE221B01012
413,DYNPRO,EQ,144.8,147.55,136.95,142.4,144.15,142.8,72473,10258893.05,30-JUN-2020,2230,INE256H01015
414,EASTSILK,EQ,1.2,1.2,1.2,1.2,1.2,1.15,24931,29917.2,30-JUN-2020,28,INE962C01027
416,EBBETF0423,EQ,1069.5,1071.24,1069.02,1070.97,1071.24,1069.72,6618,7082715.4,30-JUN-2020,76,INF754K01KN4
417,EBBETF0430,EQ,1090.94,1093.99,1089.03,1090.22,1091.0,1089.64,15759,17194621.53,30-JUN-2020,163,INF754K01KO2
418,EBIXFOREX,EQ,452.9,452.9,420.0,428.9,429.75,441.45,2888,1243966.7,30-JUN-2020,246,INE726L01019
419,ECLERX,EQ,445.0,457.0,440.55,446.25,446.15,445.35,38667,17325528.4,30-JUN-2020,2798,INE738I01010
431,EDELWEISS,EQ,62.8,62.8,59.9,62.8,62.8,59.85,6666775,416918239.55,30-JUN-2020,16096,INE532F01054
436,EICHERMOT,EQ,18250.0,18530.0,18201.0,18334.3,18320.0,18113.5,200946,3689740457.35,30-JUN-2020,49425,INE066A01013
437,EIDPARRY,EQ,288.95,291.0,273.75,276.75,276.25,286.7,659976,186676845.4,30-JUN-2020,13404,INE126A01031
439,EIHAHOTELS,EQ,245.0,245.0,236.0,236.55,237.75,241.5,2851,679936.1,30-JUN-2020,262,INE276C01014
440,EIHOTEL,EQ,64.8,65.7,63.05,63.55,63.3,64.65,368359,23753808.15,30-JUN-2020,3441,INE230A01023
441,EIMCOELECO,EQ,305.0,305.0,291.0,293.7,291.0,305.8,352,105269.8,30-JUN-2020,56,INE158B01016
442,EKC,EQ,18.75,19.25,18.35,18.65,18.75,18.4,104856,1974501.3,30-JUN-2020,404,INE184H01027
443,ELECON,EQ,28.0,28.0,25.9,26.1,26.25,27.4,110533,2951934.95,30-JUN-2020,1358,INE205B01023
444,ELECTCAST,EQ,15.25,15.25,14.05,14.5,14.15,14.75,587045,8434181.95,30-JUN-2020,951,INE086A01029
445,ELECTHERM,EQ,118.05,119.95,113.0,114.6,115.0,116.35,9803,1133721.15,30-JUN-2020,736,INE822G01016
446,ELGIEQUIP,EQ,151.75,153.2,144.5,145.5,145.5,149.35,155898,23214089.2,30-JUN-2020,6720,INE285A01027
447,ELGIRUBCO,EQ,24.55,24.55,24.55,24.55,24.55,23.4,59640,1464162.0,30-JUN-2020,300,INE819L01012
448,EMAMILTD,EQ,205.9,227.6,205.9,220.8,217.5,205.55,3270513,720164424.25,30-JUN-2020,45201,INE548C01032
449,EMAMIPAP,EQ,81.2,81.8,79.0,79.0,79.0,83.15,16810,1348939.85,30-JUN-2020,365,INE830C01026
450,EMAMIREAL,EQ,36.95,37.0,35.1,35.75,35.95,36.35,56559,2045854.85,30-JUN-2020,404,INE778K01012
453,EMKAY,EQ,46.7,47.9,46.0,46.7,47.0,46.5,5485,256291.3,30-JUN-2020,111,INE296H01011
455,EMMBI,EQ,67.55,71.0,66.5,67.25,67.2,70.0,11430,769239.1,30-JUN-2020,565,INE753K01015
458,ENDURANCE,EQ,880.0,889.15,864.75,870.75,867.05,867.55,45996,40199526.55,30-JUN-2020,3303,INE913H01037
459,ENERGYDEV,EQ,7.7,7.8,7.5,7.8,7.8,7.45,27326,212377.1,30-JUN-2020,101,INE306C01019
460,ENGINERSIN,EQ,82.6,82.95,75.0,75.4,75.4,81.9,8096433,631617270.95,30-JUN-2020,45179,INE510A01028
461,ENIL,EQ,150.0,151.75,144.25,144.8,145.0,148.05,4545,671569.25,30-JUN-2020,258,INE265F01028
462,EQ30,EQ,306.5,314.0,282.1,299.99,299.99,295.8,524,155672.73,30-JUN-2020,23,INF754K01EM9
463,EQUITAS,EQ,51.8,52.75,48.8,49.55,49.6,51.0,12292174,621323585.55,30-JUN-2020,28410,INE988K01017
469,ERIS,EQ,472.1,472.2,454.4,457.25,457.0,467.5,60484,27838482.75,30-JUN-2020,4034,INE406M01024
470,EROSMEDIA,EQ,18.15,18.45,17.7,18.1,17.95,17.9,304686,5478170.15,30-JUN-2020,876,INE416L01017
471,ESABINDIA,EQ,1401.25,1407.55,1377.55,1402.0,1391.1,1401.25,6234,8709730.2,30-JUN-2020,1020,INE284A01012
472,ESCORTS,EQ,1041.6,1061.7,1032.15,1040.0,1043.0,1033.45,3617260,3788493431.0,30-JUN-2020,81052,INE042A01014
473,ESSARSHPNG,EQ,8.3,8.4,7.9,8.0,8.0,8.2,46885,378666.6,30-JUN-2020,159,INE122M01019
474,ESSELPACK,EQ,174.8,181.9,174.1,180.0,180.0,180.05,93016,16741062.85,30-JUN-2020,1314,INE255A01020
475,ESTER,EQ,49.9,51.55,49.1,51.55,51.55,49.1,193490,9907512.9,30-JUN-2020,397,INE778B01029
478,EUROTEXIND,EQ,9.5,9.5,9.5,9.5,9.5,9.5,101,959.5,30-JUN-2020,2,INE022C01012
479,EVEREADY,EQ,83.0,83.0,80.0,81.85,82.35,81.65,152841,12466334.75,30-JUN-2020,1270,INE128A01029
480,EVERESTIND,EQ,210.0,212.2,202.5,203.05,203.6,209.1,51189,10571979.7,30-JUN-2020,2240,INE295A01018
481,EXCEL,EQ,1.05,1.05,1.0,1.05,1.05,1.05,22306,22533.5,30-JUN-2020,19,INE688J01015
482,EXCELINDUS,EQ,691.85,727.55,682.0,702.3,706.5,680.8,45194,31785259.55,30-JUN-2020,4514,INE369A01029
483,EXIDEIND,EQ,148.0,150.85,147.2,148.2,148.3,147.25,5730095,855131765.7,30-JUN-2020,36158,INE302A01020
484,EXPLEOSOL,EQ,270.0,277.0,270.0,272.05,272.0,274.35,6165,1680355.7,30-JUN-2020,136,INE201K01015
485,FACT,EQ,49.25,50.8,48.05,48.35,48.6,49.65,286964,14070019.95,30-JUN-2020,2133,INE188A01015
486,FAIRCHEM,EQ,570.15,580.55,560.0,564.45,560.0,572.35,28322,16213832.25,30-JUN-2020,1564,INE959A01019
487,FCL,EQ,26.45,27.7,26.3,26.45,26.4,26.4,166505,4460965.5,30-JUN-2020,1245,INE045J01026
488,FCONSUMER,EQ,16.75,17.0,16.6,16.6,16.6,17.45,5405128,90150275.8,30-JUN-2020,8174,INE220J01025
490,FDC,EQ,277.4,297.8,276.35,279.6,281.0,274.85,1661012,477601791.0,30-JUN-2020,25005,INE258B01022
491,FEDERALBNK,EQ,52.3,52.8,50.7,51.0,51.05,51.55,20969705,1085173345.4,30-JUN-2020,37723,INE171A01029
492,FEL,EQ,18.2,18.2,16.5,16.5,16.5,17.35,853863,14546187.8,30-JUN-2020,1796,INE623B01027
493,FELDVR,EQ,20.0,20.0,18.1,18.1,18.1,19.05,170364,3136896.45,30-JUN-2020,600,IN9623B01058
495,FIEMIND,EQ,370.0,373.9,350.1,355.6,350.1,368.45,36631,13352193.85,30-JUN-2020,1506,INE737H01014
496,FILATEX,EQ,25.9,29.9,25.5,29.1,28.95,25.55,1074045,30373207.0,30-JUN-2020,4180,INE816B01027
497,FINCABLES,EQ,293.5,300.0,284.0,285.4,285.0,293.15,69189,20141987.5,30-JUN-2020,2544,INE235A01022
498,FINEORG,EQ,1918.4,1918.4,1854.0,1864.35,1861.0,1889.3,9372,17592564.55,30-JUN-2020,1523,INE686Y01026
499,FINPIPE,EQ,511.0,517.85,497.0,498.05,498.25,512.65,38395,19354540.4,30-JUN-2020,2345,INE183A01016
501,FLFL,EQ,150.7,150.7,140.8,148.3,149.45,143.55,547792,80786655.75,30-JUN-2020,6617,INE452O01016
502,FLUOROCHEM,EQ,376.0,376.0,354.55,356.9,362.0,362.3,12322,4412681.75,30-JUN-2020,953,INE09N301011
503,FMGOETZE,EQ,393.9,394.95,374.5,388.9,393.0,385.6,1347,522564.05,30-JUN-2020,358,INE529A01010
504,FMNL,EQ,28.0,28.0,28.0,28.0,28.0,29.45,28568,799904.0,30-JUN-2020,166,INE360L01017
505,FORCEMOT,EQ,952.25,984.05,930.0,934.05,935.0,924.5,174061,167124270.25,30-JUN-2020,10278,INE451A01017
506,FORTIS,EQ,122.75,123.45,121.4,121.95,121.7,122.1,1663312,203493121.0,30-JUN-2020,10924,INE061F01013
507,FOSECOIND,EQ,1038.2,1049.0,1018.0,1022.6,1018.0,1034.05,343,352192.9,30-JUN-2020,70,INE519A01011
509,FRETAIL,EQ,138.0,138.0,128.85,128.85,128.85,135.6,6494997,849134832.25,30-JUN-2020,35780,INE752P01024
510,FSC,EQ,184.5,184.5,167.0,175.25,175.0,175.75,384352,67262294.1,30-JUN-2020,4937,INE935Q01015
511,FSL,EQ,37.8,37.8,35.2,35.7,35.6,37.4,2180767,79694420.65,30-JUN-2020,7797,INE684F01012
512,GABRIEL,EQ,89.95,90.5,86.2,86.55,86.35,88.35,61245,5397297.5,30-JUN-2020,1501,INE524A01029
513,GAEL,EQ,137.3,144.9,137.0,141.6,142.0,137.25,151147,21455829.6,30-JUN-2020,2711,INE036B01022
514,GAIL,EQ,103.6,104.45,101.35,102.15,101.65,103.6,17694174,1811287510.45,30-JUN-2020,79359,INE129A01019
516,GALAXYSURF,EQ,1490.0,1493.95,1453.35,1479.75,1481.95,1477.0,14469,21381189.9,30-JUN-2020,1999,INE600K01018
517,GALLANTT,EQ,34.5,35.2,30.8,33.65,33.95,33.0,48699,1638551.6,30-JUN-2020,442,INE297H01019
518,GALLISPAT,EQ,29.85,34.25,29.05,34.05,33.15,28.55,548123,18227080.0,30-JUN-2020,3079,INE528K01029
519,GAMMNINFRA,EQ,1.05,1.05,1.05,1.05,1.05,1.0,915610,961390.5,30-JUN-2020,194,INE181G01025
520,GANDHITUBE,EQ,195.0,200.45,193.5,194.0,193.5,192.55,11237,2207818.4,30-JUN-2020,427,INE524B01027
521,GANECOS,EQ,211.25,226.9,198.75,222.45,224.95,212.85,46339,9693233.15,30-JUN-2020,1302,INE845D01014
522,GANESHHOUC,EQ,30.2,31.55,30.1,30.1,30.1,31.65,39792,1199598.5,30-JUN-2020,176,INE460C01014
523,GANGESSECU,EQ,32.8,35.55,32.6,32.8,32.6,33.95,3041,100438.2,30-JUN-2020,37,INE335W01016
525,GARFIBRES,EQ,1424.0,1424.0,1350.0,1368.3,1374.8,1409.75,5362,7535346.65,30-JUN-2020,1161,INE276A01018
