,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
266,CANBK,EQ,99.2,102.45,98.35,101.85,101.95,99.35,14254944,1430404156.1,31-JUL-2020,46990,INE476A01014
268,CANFINHOME,EQ,363.0,369.25,360.0,365.4,365.5,361.8,178980,65325872.35,31-JUL-2020,5521,INE477A01020
269,CANTABIL,EQ,291.4,296.9,289.2,293.35,290.1,289.9,73769,21530147.85,31-JUL-2020,1620,INE068L01016
270,CAPACITE,EQ,96.95,96.95,92.65,93.45,93.95,95.9,35937,3380524.1,31-JUL-2020,1592,INE264T01014
271,CAPLIPOINT,EQ,411.05,441.9,406.9,431.95,434.0,407.15,945020,403363767.75,31-JUL-2020,19072,INE475E01026
272,CAPTRUST,EQ,72.6,72.6,68.7,68.95,68.7,71.25,2149,148934.95,31-JUL-2020,58,INE707C01018
273,CARBORUNIV,EQ,241.45,249.5,236.45,248.1,247.15,241.45,222449,54094125.8,31-JUL-2020,5073,INE120A01034
274,CAREERP,EQ,138.3,143.0,135.05,138.2,138.85,138.3,44318,6149367.5,31-JUL-2020,1671,INE521J01018
275,CARERATING,EQ,432.0,433.95,422.5,423.65,423.8,430.4,33447,14215420.5,31-JUL-2020,1694,INE752H01013
276,CASTROLIND,EQ,116.2,116.2,113.1,113.45,113.8,115.7,1357316,154683010.2,31-JUL-2020,17718,INE172A01027
279,CCL,EQ,236.1,238.5,233.0,234.35,234.0,236.5,42259,9921824.75,31-JUL-2020,1569,INE421D01022
280,CDSL,EQ,344.5,358.0,341.0,349.1,350.0,347.85,1204938,422019474.4,31-JUL-2020,20856,INE736A01011
281,CEATLTD,EQ,853.0,876.35,840.9,868.95,868.0,854.4,130943,112782769.6,31-JUL-2020,7447,INE482A01020
282,CEBBCO,EQ,12.55,12.55,11.65,11.95,12.0,12.35,63301,755076.9,31-JUL-2020,261,INE209L01016
283,CELEBRITY,EQ,4.3,4.45,4.2,4.2,4.2,4.4,67460,284837.05,31-JUL-2020,81,INE185H01016
284,CENTENKA,EQ,171.45,171.45,161.6,163.2,164.1,169.95,54905,9021228.2,31-JUL-2020,1437,INE485A01015
285,CENTEXT,EQ,4.0,4.05,3.9,4.0,4.05,3.95,131352,518485.65,31-JUL-2020,234,INE281A01026
286,CENTRALBK,EQ,18.25,18.4,17.65,17.95,18.0,18.5,1961882,35268961.3,31-JUL-2020,4586,INE483A01010
287,CENTRUM,EQ,13.75,14.25,13.6,13.65,13.8,14.0,836979,11439219.4,31-JUL-2020,896,INE660C01027
288,CENTUM,EQ,311.9,323.0,301.35,316.6,316.65,309.25,24651,7696662.9,31-JUL-2020,1602,INE320B01020
289,CENTURYPLY,EQ,127.65,129.0,125.75,128.45,128.5,127.65,184650,23520182.0,31-JUL-2020,2733,INE348B01021
290,CENTURYTEX,EQ,298.0,310.4,292.5,307.95,307.25,300.35,2779751,841971356.2,31-JUL-2020,27794,INE055A01016
291,CERA,EQ,2237.0,2240.2,2180.3,2228.85,2239.95,2212.95,5767,12787815.2,31-JUL-2020,1274,INE739E01017
292,CEREBRAINT,EQ,27.65,28.6,27.25,27.45,27.4,27.4,234714,6489212.45,31-JUL-2020,405,INE345B01019
293,CESC,EQ,560.0,561.9,547.35,549.55,550.15,557.15,321154,177084019.25,31-JUL-2020,8552,INE486A01013
294,CESCVENT,EQ,170.45,172.95,165.95,167.5,169.0,168.75,63590,10700733.9,31-JUL-2020,1224,INE425Y01011
295,CGCL,EQ,189.0,206.8,186.15,204.0,205.8,194.7,447949,88802375.2,31-JUL-2020,9029,INE180C01026
296,CGPOWER,EQ,9.3,9.3,9.15,9.3,9.3,8.9,1122772,10426592.05,31-JUL-2020,1075,INE067A01029
297,CHALET,EQ,129.25,129.25,127.05,127.9,127.95,128.1,99721,12751156.1,31-JUL-2020,1782,INE427F01016
298,CHAMBLFERT,EQ,156.65,159.9,155.25,158.25,157.85,156.65,1574605,248571525.35,31-JUL-2020,13797,INE085A01013
299,CHEMBOND,EQ,148.65,150.45,146.0,146.75,148.05,148.6,5041,744672.05,31-JUL-2020,384,INE995D01025
300,CHEMFAB,EQ,134.85,135.0,126.95,130.3,128.5,134.85,21746,2813775.8,31-JUL-2020,1004,INE783X01023
301,CHENNPETRO,EQ,81.4,81.55,79.5,79.7,79.95,81.25,644289,51663949.05,31-JUL-2020,5097,INE178A01016
302,CHOLAFIN,EQ,216.2,216.9,200.5,202.5,202.8,214.2,12415404,2553905254.8,31-JUL-2020,111968,INE121A01024
303,CHOLAHLDNG,EQ,344.95,344.95,330.05,331.6,331.6,340.5,165031,56007913.85,31-JUL-2020,1022,INE149A01033
305,CIGNITITEC,EQ,259.5,275.0,255.0,269.55,270.0,257.6,42835,11335882.2,31-JUL-2020,974,INE675C01017
306,CIMMCO,EQ,19.1,19.95,19.0,19.15,19.05,19.45,9186,176456.6,31-JUL-2020,141,INE184C01028
307,CINELINE,EQ,23.5,25.3,23.1,23.9,24.0,24.1,74061,1796795.05,31-JUL-2020,644,INE704H01022
308,CINEVISTA,EQ,5.0,5.15,4.9,5.05,5.05,5.0,14359,72321.3,31-JUL-2020,38,INE039B01026
309,CIPLA,EQ,687.0,724.0,687.0,720.15,721.0,685.95,18897332,13446763108.25,31-JUL-2020,242751,INE059A01026
311,CLEDUCATE,EQ,37.05,38.25,37.05,37.8,37.95,36.9,11507,433119.25,31-JUL-2020,175,INE201M01011
312,CLNINDIA,EQ,375.0,383.0,368.25,376.7,376.5,373.0,111403,41865654.2,31-JUL-2020,4077,INE492A01029
313,CMICABLES,EQ,32.35,33.25,31.35,32.85,33.0,32.35,18240,591228.3,31-JUL-2020,211,INE981B01011
316,COALINDIA,EQ,128.95,130.0,127.55,129.25,129.55,128.6,5310134,683780289.9,31-JUL-2020,39395,INE522F01014
317,COCHINSHIP,EQ,336.0,337.9,328.0,328.85,329.0,335.45,223165,74159611.15,31-JUL-2020,5116,INE704P01017
318,COLPAL,EQ,1438.0,1454.9,1413.55,1423.3,1423.0,1434.45,765088,1094602988.9,31-JUL-2020,30522,INE259A01022
319,COMPINFO,EQ,11.2,11.2,10.45,10.65,10.75,10.95,110821,1194952.4,31-JUL-2020,383,INE070C01037
321,CONCOR,EQ,447.0,453.5,439.65,451.1,450.2,449.95,1333011,595228493.5,31-JUL-2020,30609,INE111A01025
322,CONFIPET,EQ,19.6,19.6,18.6,18.75,18.8,19.5,112138,2122016.0,31-JUL-2020,629,INE552D01024
323,CONSOFINVT,EQ,26.4,30.0,26.25,27.65,28.65,25.3,3568,102514.55,31-JUL-2020,71,INE025A01027
325,CONTROLPR,EQ,211.9,213.85,207.65,209.8,211.0,211.8,5147,1087137.9,31-JUL-2020,361,INE663B01015
326,CORALFINAC,EQ,19.0,19.0,18.05,18.05,18.05,19.0,35609,645085.7,31-JUL-2020,122,INE558D01021
327,CORDSCABLE,EQ,32.35,33.9,32.1,32.85,33.0,32.85,18886,619857.6,31-JUL-2020,314,INE792I01017
328,COROMANDEL,EQ,777.05,783.9,770.0,780.1,780.0,771.25,372085,289989268.0,31-JUL-2020,24120,INE169A01031
329,COSMOFILMS,EQ,399.0,419.0,395.15,415.25,418.5,395.95,211606,86465083.8,31-JUL-2020,5302,INE757A01017
330,COUNCODOS,EQ,1.4,1.4,1.3,1.3,1.3,1.35,21630,28129.15,31-JUL-2020,23,INE695B01025
332,CPSEETF,EQ,17.49,17.49,17.18,17.3,17.35,17.31,811535,14009714.03,31-JUL-2020,23632,INF457M01133
333,CREATIVE,EQ,91.5,92.0,90.0,90.15,90.25,90.85,3081,279223.55,31-JUL-2020,40,INE985W01018
335,CREDITACC,EQ,523.0,525.0,500.1,514.0,516.0,523.8,81483,41696349.75,31-JUL-2020,6737,INE741K01010
336,CREST,EQ,65.45,65.5,60.5,63.85,64.5,62.05,3794,241232.85,31-JUL-2020,209,INE559D01011
337,CRISIL,EQ,1671.7,1700.0,1650.0,1673.8,1700.0,1671.7,14279,23788044.65,31-JUL-2020,2448,INE007A01025
338,CROMPTON,EQ,245.0,246.8,242.45,244.1,246.2,245.05,497252,121742009.7,31-JUL-2020,24938,INE299U01018
339,CSBBANK,EQ,190.0,191.6,185.6,190.75,190.85,189.2,108288,20589934.45,31-JUL-2020,1683,INE679A01013
340,CTE,EQ,15.4,15.75,14.6,15.6,15.75,15.15,9371,143478.4,31-JUL-2020,95,INE627H01017
341,CUB,EQ,122.5,123.3,120.8,121.2,121.25,122.85,807011,98085825.6,31-JUL-2020,9197,INE491A01021
342,CUBEXTUB,EQ,11.6,11.65,10.9,11.0,11.0,11.35,779,8575.7,31-JUL-2020,21,INE144D01012
343,CUMMINSIND,EQ,400.0,404.5,391.0,401.65,400.8,397.85,1151392,457013318.35,31-JUL-2020,13778,INE298A01020
344,CUPID,EQ,205.2,209.45,203.05,207.55,208.0,205.1,60263,12461254.2,31-JUL-2020,1984,INE509F01011
345,CYBERTECH,EQ,49.65,49.65,47.0,47.75,47.5,48.35,38764,1863717.15,31-JUL-2020,555,INE214A01019
346,CYIENT,EQ,326.0,334.0,322.65,330.0,330.3,325.2,396123,130823365.4,31-JUL-2020,14922,INE136B01020
347,DAAWAT,EQ,53.8,55.7,51.2,52.3,52.0,52.6,6077241,323234750.8,31-JUL-2020,20345,INE818H01020
348,DABUR,EQ,496.0,515.0,494.05,513.55,512.75,491.9,8509912,4325246028.3,31-JUL-2020,99442,INE016A01026
349,DALBHARAT,EQ,754.7,774.75,752.0,760.65,760.9,748.2,101022,77005533.95,31-JUL-2020,5047,INE00R701025
350,DALMIASUG,EQ,122.35,124.95,121.55,123.85,123.55,123.2,226919,27977222.75,31-JUL-2020,3145,INE495A01022
351,DAMODARIND,EQ,23.75,24.8,23.75,24.0,24.0,23.75,4504,108306.45,31-JUL-2020,29,INE497D01022
352,DATAMATICS,EQ,52.25,52.6,50.6,51.9,52.5,51.35,28187,1453535.25,31-JUL-2020,325,INE365B01017
353,DBCORP,EQ,73.3,73.8,72.7,72.95,72.8,72.95,67966,4961627.5,31-JUL-2020,913,INE950I01011
354,DBL,EQ,284.9,286.25,278.35,279.5,279.75,283.1,452279,126998804.4,31-JUL-2020,8994,INE917M01012
355,DBREALTY,EQ,6.65,6.95,6.45,6.65,6.75,6.75,280287,1858286.85,31-JUL-2020,664,INE879I01012
356,DBSTOCKBRO,EQ,9.4,9.4,8.95,8.95,8.95,9.4,142,1321.35,31-JUL-2020,6,INE921B01025
357,DCAL,EQ,193.0,196.45,180.25,196.45,196.45,187.1,1758518,339544241.65,31-JUL-2020,17184,INE385W01011
358,DCBBANK,EQ,77.1,78.45,76.8,77.4,77.95,77.85,634278,49252612.75,31-JUL-2020,4036,INE503A01015
359,DCM,EQ,18.65,19.1,18.2,18.9,18.7,18.8,9760,183468.35,31-JUL-2020,63,INE498A01018
361,DCMNVL,EQ,27.05,27.85,26.0,26.1,26.2,27.05,6870,183055.8,31-JUL-2020,138,INE08KP01019
362,DCMSHRIRAM,EQ,336.25,341.3,336.0,339.25,340.0,339.75,56371,19110896.95,31-JUL-2020,1182,INE499A01024
363,DCW,EQ,10.75,11.2,10.6,10.85,10.8,10.9,259577,2800743.0,31-JUL-2020,719,INE500A01029
364,DECCANCE,EQ,259.95,260.85,252.95,254.25,253.5,257.85,25268,6479088.4,31-JUL-2020,1126,INE583C01021
365,DEEPAKFERT,EQ,144.0,164.8,141.3,159.6,160.25,145.7,10943167,1705319065.15,31-JUL-2020,84119,INE501A01019
366,DEEPAKNTR,EQ,619.0,648.0,606.35,643.15,647.0,617.0,1794003,1132197752.3,31-JUL-2020,40887,INE288B01029
367,DEEPIND,EQ,70.5,72.7,68.9,69.4,69.75,70.8,27585,1939487.8,31-JUL-2020,916,INE677H01012
368,DELTACORP,EQ,87.5,87.5,85.05,86.0,86.05,87.5,832563,71448325.45,31-JUL-2020,9549,INE124G01033
369,DELTAMAGNT,EQ,20.85,21.4,20.25,20.95,21.35,20.85,1405,29247.95,31-JUL-2020,28,INE393A01011
370,DEN,EQ,84.5,84.9,77.95,78.3,78.55,82.05,371347,29627404.2,31-JUL-2020,5086,INE947J01015
371,DENORA,EQ,239.5,239.5,227.0,231.5,235.0,230.45,13622,3163738.95,31-JUL-2020,930,INE244A01016
373,DFMFOODS,EQ,183.2,184.45,181.0,181.6,183.0,183.2,17852,3256001.2,31-JUL-2020,707,INE456C01020
375,DHAMPURSUG,EQ,128.15,128.9,125.9,126.4,126.1,128.25,485616,61568609.95,31-JUL-2020,4787,INE041A01016
376,DHANBANK,EQ,12.8,12.8,12.5,12.65,12.8,12.7,286038,3615564.2,31-JUL-2020,806,INE680A01011
377,DHANUKA,EQ,785.0,816.0,765.0,792.0,793.5,786.95,102589,81211037.2,31-JUL-2020,5551,INE435G01025
378,DHFL,EQ,13.75,13.75,13.3,13.6,13.7,13.55,679464,9151207.7,31-JUL-2020,2342,INE202B01012
389,DHUNINV,EQ,201.65,205.65,201.0,202.5,202.0,206.05,2100,426306.9,31-JUL-2020,171,INE320L01011
390,DIAMONDYD,EQ,537.35,542.5,525.0,530.95,527.0,538.35,4583,2458397.9,31-JUL-2020,631,INE393P01035
391,DICIND,EQ,345.4,347.0,336.1,342.05,341.85,339.5,1599,546790.3,31-JUL-2020,162,INE303A01010
394,DISHTV,EQ,7.35,7.35,7.1,7.2,7.2,7.35,2228265,15995274.75,31-JUL-2020,15104,INE836F01026
395,DIVISLAB,EQ,2570.0,2645.6,2557.0,2616.55,2613.85,2562.35,2699006,7048721951.35,31-JUL-2020,119645,INE361B01024
396,DIXON,EQ,7499.9,7729.9,7217.1,7633.7,7680.0,7051.25,154277,1150598360.4,31-JUL-2020,29075,INE935N01012
397,DLF,EQ,140.95,142.75,139.0,141.15,141.2,140.1,7720316,1088306828.95,31-JUL-2020,43212,INE271C01023
398,DLINKINDIA,EQ,87.7,88.25,85.1,85.6,85.8,86.65,52946,4566702.45,31-JUL-2020,1123,INE250K01012
399,DMART,EQ,2046.0,2075.0,2033.05,2063.45,2060.05,2040.2,423797,873590637.9,31-JUL-2020,39860,INE192R01011
401,DOLAT,EQ,48.0,48.0,46.5,47.5,47.75,47.7,45491,2143751.65,31-JUL-2020,551,INE966A01022
402,DOLLAR,EQ,129.0,129.0,125.0,125.75,125.65,127.7,197816,24848899.05,31-JUL-2020,1059,INE325C01035
403,DONEAR,EQ,27.7,27.7,26.3,26.6,26.35,27.25,29272,781301.75,31-JUL-2020,238,INE668D01028
405,DPSCLTD,EQ,14.5,14.5,11.9,12.1,12.05,13.2,849091,11179260.45,31-JUL-2020,2408,INE360C01024
408,DREDGECORP,EQ,263.0,268.8,259.0,259.9,259.1,266.15,102492,26894074.6,31-JUL-2020,2677,INE506A01018
409,DRREDDY,EQ,4479.0,4550.85,4455.4,4521.05,4523.75,4516.6,1582134,7140170816.5,31-JUL-2020,91846,INE089A01023
412,DSSL,EQ,22.8,23.1,22.5,22.9,22.9,22.25,7780,177852.65,31-JUL-2020,37,INE417B01040
413,DTIL,EQ,171.05,171.05,166.0,167.0,166.1,170.75,25258,4241296.5,31-JUL-2020,221,INE341R01014
414,DUCON,EQ,3.8,3.8,3.65,3.7,3.7,3.75,24799,91472.05,31-JUL-2020,46,INE741L01018
415,DVL,EQ,48.9,50.45,47.95,48.6,49.0,49.25,17501,851367.1,31-JUL-2020,411,INE477B01010
416,DWARKESH,EQ,24.5,24.5,24.05,24.15,24.3,24.4,312169,7566136.3,31-JUL-2020,1219,INE366A01041
417,DYNAMATECH,EQ,544.8,544.8,525.0,530.8,535.0,536.75,972,519368.9,31-JUL-2020,134,INE221B01012
418,DYNPRO,EQ,198.7,208.7,198.0,200.35,200.0,200.5,380750,77686855.9,31-JUL-2020,7490,INE256H01015
422,EBANK,EQ,2414.0,2415.0,2320.0,2374.92,2330.0,2316.0,14,33249.0,31-JUL-2020,5,INF754K01EL1
423,EBBETF0423,EQ,1080.23,1081.4,1079.56,1080.99,1081.39,1079.92,3558,3843165.37,31-JUL-2020,87,INF754K01KN4
424,EBBETF0425,EQ,1002.0,1101.0,1002.0,1003.0,1003.0,1003.75,17436,17554365.13,31-JUL-2020,179,INF754K01LD3
425,EBBETF0430,EQ,1110.0,1110.0,1107.11,1109.97,1109.98,1107.55,303901,337324095.88,31-JUL-2020,211,INF754K01KO2
426,EBBETF0431,EQ,1006.0,1007.0,1004.0,1004.22,1004.0,1005.95,21616,21730881.31,31-JUL-2020,167,INF754K01LE1
427,EBIXFOREX,EQ,484.3,484.3,449.85,459.65,460.25,463.3,3075,1402763.75,31-JUL-2020,364,INE726L01019
428,ECLERX,EQ,465.0,482.0,465.0,480.05,482.0,466.4,163155,77984423.8,31-JUL-2020,12588,INE738I01010
442,EDELWEISS,EQ,80.35,80.8,75.6,76.05,76.5,79.55,1536162,119310188.65,31-JUL-2020,15109,INE532F01054
446,EICHERMOT,EQ,21441.35,21486.6,20567.0,20638.7,20620.0,21201.35,219061,4573390396.95,31-JUL-2020,51387,INE066A01013
447,EIDPARRY,EQ,279.6,292.4,278.4,290.5,290.8,280.45,392958,112522262.05,31-JUL-2020,8704,INE126A01031
449,EIHAHOTELS,EQ,247.05,262.1,246.4,254.4,250.0,252.0,4746,1206787.0,31-JUL-2020,406,INE276C01014
450,EIHOTEL,EQ,66.35,67.35,64.15,64.85,64.6,65.5,1774240,116555887.15,31-JUL-2020,9153,INE230A01023
451,EIMCOELECO,EQ,297.1,316.0,297.1,303.95,301.0,308.2,2941,906658.15,31-JUL-2020,151,INE158B01016
452,EKC,EQ,21.35,21.9,20.8,21.05,20.8,21.35,50578,1066652.45,31-JUL-2020,255,INE184H01027
453,ELECON,EQ,25.9,26.0,24.25,24.65,24.65,25.95,143625,3566138.1,31-JUL-2020,1228,INE205B01023
454,ELECTCAST,EQ,14.5,14.6,14.2,14.25,14.3,14.5,188382,2706001.15,31-JUL-2020,837,INE086A01029
455,ELECTHERM,EQ,98.6,99.85,96.65,97.9,98.0,98.25,7066,693740.6,31-JUL-2020,307,INE822G01016
456,ELGIEQUIP,EQ,160.75,160.8,158.45,159.8,159.05,160.6,16226,2591331.15,31-JUL-2020,902,INE285A01027
458,EMAMILTD,EQ,238.7,241.9,237.5,239.85,239.75,238.7,146820,35135385.65,31-JUL-2020,4300,INE548C01032
459,EMAMIPAP,EQ,71.3,72.65,69.0,69.8,70.0,70.85,4942,346686.5,31-JUL-2020,180,INE830C01026
460,EMAMIREAL,EQ,32.3,34.1,32.3,33.15,33.0,33.75,8653,287206.15,31-JUL-2020,202,INE778K01012
463,EMKAY,EQ,44.85,44.9,43.0,43.1,43.8,43.75,4137,180912.85,31-JUL-2020,66,INE296H01011
465,EMMBI,EQ,72.9,72.9,66.05,71.95,72.45,69.45,13435,943904.85,31-JUL-2020,301,INE753K01015
467,ENDURANCE,EQ,921.1,924.9,898.0,905.55,901.25,916.85,40921,37055088.45,31-JUL-2020,3858,INE913H01037
468,ENERGYDEV,EQ,5.85,6.0,5.6,5.9,6.0,5.85,23454,134635.55,31-JUL-2020,93,INE306C01019
469,ENGINERSIN,EQ,66.15,66.35,63.95,64.25,64.45,65.85,2240321,145574852.4,31-JUL-2020,12725,INE510A01028
470,ENIL,EQ,124.95,126.85,123.0,124.85,125.25,123.7,2605,323507.85,31-JUL-2020,143,INE265F01028
471,EQ30,EQ,324.0,324.0,324.0,324.0,324.0,324.0,19,6156.0,31-JUL-2020,6,INF754K01EM9
472,EQUITAS,EQ,50.5,50.8,48.7,49.1,49.15,50.65,13801528,680094374.7,31-JUL-2020,37727,INE988K01017
477,ERIS,EQ,476.0,497.0,465.6,491.3,491.0,469.4,809708,391712316.1,31-JUL-2020,20817,INE406M01024
478,EROSMEDIA,EQ,16.75,18.5,16.75,18.3,18.35,18.6,2035936,35440431.75,31-JUL-2020,3744,INE416L01017
479,ESABINDIA,EQ,1388.0,1415.0,1368.85,1392.05,1395.0,1371.35,2746,3823534.25,31-JUL-2020,405,INE284A01012
480,ESCORTS,EQ,1135.35,1161.75,1126.15,1134.0,1129.8,1130.05,1832375,2097402528.4,31-JUL-2020,64894,INE042A01014
481,ESSARSHPNG,EQ,6.9,7.0,6.75,6.8,6.8,6.9,9849,67558.35,31-JUL-2020,131,INE122M01019
482,ESSELPACK,EQ,212.4,243.0,212.4,234.0,234.5,205.35,1996716,461898960.9,31-JUL-2020,37370,INE255A01020
483,ESTER,EQ,54.05,56.2,53.55,56.2,56.2,53.55,495704,27174394.7,31-JUL-2020,1465,INE778B01029
486,EVEREADY,EQ,126.95,131.05,125.5,131.05,131.05,124.85,1225484,159220807.65,31-JUL-2020,7503,INE128A01029
487,EVERESTIND,EQ,215.7,219.0,206.35,207.9,209.45,212.7,122477,25900790.45,31-JUL-2020,3305,INE295A01018
488,EXCEL,EQ,0.95,1.0,0.95,1.0,1.0,1.0,1000,955.0,31-JUL-2020,3,INE688J01015
489,EXCELINDUS,EQ,753.0,764.9,738.0,741.8,742.0,752.85,20950,15647684.1,31-JUL-2020,2878,INE369A01029
490,EXIDEIND,EQ,153.95,157.0,152.5,155.65,155.6,153.95,2540436,394876178.05,31-JUL-2020,18450,INE302A01020
491,EXPLEOSOL,EQ,274.75,274.8,264.0,267.5,268.0,269.4,24080,6405636.5,31-JUL-2020,456,INE201K01015
492,FACT,EQ,47.3,47.8,46.75,47.1,47.05,48.15,162779,7676895.4,31-JUL-2020,1006,INE188A01015
493,FAIRCHEM,EQ,590.0,607.65,573.0,601.8,603.1,599.2,104722,61395352.0,31-JUL-2020,4304,INE959A01019
494,FCL,EQ,30.85,30.85,29.5,30.05,30.15,30.6,279416,8394246.15,31-JUL-2020,1397,INE045J01026
495,FCONSUMER,EQ,10.9,11.2,10.2,11.2,11.2,10.7,28050303,305026942.8,31-JUL-2020,26078,INE220J01025
497,FDC,EQ,286.15,302.0,282.65,299.15,300.0,287.25,2024263,597650583.75,31-JUL-2020,28542,INE258B01022
498,FEDERALBNK,EQ,54.2,54.65,53.1,53.9,53.85,54.15,23229970,1249367466.2,31-JUL-2020,43144,INE171A01029
499,FEL,EQ,16.25,16.25,14.75,16.25,16.25,15.5,8584046,137289844.3,31-JUL-2020,5495,INE623B01027
500,FELDVR,EQ,17.0,17.0,15.4,17.0,17.0,16.2,676758,11286734.3,31-JUL-2020,1102,IN9623B01058
502,FIEMIND,EQ,414.3,421.95,412.25,413.85,413.95,414.3,14148,5880251.55,31-JUL-2020,930,INE737H01014
503,FILATEX,EQ,24.55,26.85,23.5,26.45,25.7,24.7,518070,13256096.35,31-JUL-2020,2229,INE816B01027
505,FINCABLES,EQ,269.9,273.0,263.5,269.75,270.9,269.15,45185,12137866.2,31-JUL-2020,2521,INE235A01022
506,FINEORG,EQ,2022.1,2135.0,2018.9,2102.5,2125.0,2021.25,11537,23890129.9,31-JUL-2020,1860,INE686Y01026
507,FINPIPE,EQ,465.0,467.8,458.0,460.45,462.0,465.45,129776,59901354.6,31-JUL-2020,2370,INE183A01016
509,FLFL,EQ,126.0,126.0,114.85,115.0,114.85,120.85,925963,109148466.15,31-JUL-2020,9580,INE452O01016
510,FLUOROCHEM,EQ,400.05,415.9,392.6,401.9,407.7,400.75,249088,100325360.25,31-JUL-2020,1670,INE09N301011
511,FMGOETZE,EQ,355.35,370.05,351.0,361.8,362.0,356.05,753,272373.7,31-JUL-2020,224,INE529A01010
512,FMNL,EQ,24.85,24.85,22.8,24.85,24.85,23.7,246474,6028902.2,31-JUL-2020,1059,INE360L01017
514,FORCEMOT,EQ,899.85,919.9,884.0,887.65,886.0,899.8,16703,14895652.85,31-JUL-2020,1662,INE451A01017
515,FORTIS,EQ,138.95,138.95,136.7,138.0,138.2,138.5,1461076,201309224.45,31-JUL-2020,8976,INE061F01013
516,FOSECOIND,EQ,1030.4,1060.0,1029.0,1043.75,1050.0,1042.2,514,538243.25,31-JUL-2020,87,INE519A01011
518,FRETAIL,EQ,115.8,115.8,110.2,110.2,110.2,115.95,16129795,1803691441.05,31-JUL-2020,70701,INE752P01024
519,FSC,EQ,158.1,158.1,150.2,150.2,150.2,158.1,400336,60844396.5,31-JUL-2020,3320,INE935Q01015
520,FSL,EQ,48.1,49.2,47.95,48.85,48.9,47.95,3296710,160242719.85,31-JUL-2020,19775,INE684F01012
521,GABRIEL,EQ,85.6,86.6,85.0,85.25,85.0,83.75,106400,9112452.5,31-JUL-2020,1701,INE524A01029
522,GAEL,EQ,169.95,173.7,163.5,166.8,166.75,168.55,103768,17272310.55,31-JUL-2020,2476,INE036B01022
523,GAIL,EQ,96.7,98.2,96.25,96.65,96.8,96.6,6660302,645004620.5,31-JUL-2020,32349,INE129A01019
525,GALAXYSURF,EQ,1600.0,1638.0,1584.0,1620.65,1610.0,1609.1,22213,35801454.75,31-JUL-2020,2550,INE600K01018
526,GALLANTT,EQ,30.85,30.85,29.5,29.95,30.0,29.8,15775,472203.25,31-JUL-2020,217,INE297H01019
527,GALLISPAT,EQ,27.5,27.7,26.45,26.95,27.0,26.95,15788,423406.75,31-JUL-2020,182,INE528K01029
529,GANDHITUBE,EQ,191.85,193.35,186.55,188.6,188.05,192.35,2154,406829.95,31-JUL-2020,152,INE524B01027
530,GANECOS,EQ,223.35,239.4,223.35,234.85,230.5,229.85,39265,9181097.45,31-JUL-2020,666,INE845D01014
532,GANGESSECU,EQ,30.0,31.0,28.9,29.7,29.7,30.05,1105,32778.65,31-JUL-2020,20,INE335W01016
534,GARFIBRES,EQ,1693.3,1717.85,1669.0,1672.85,1678.9,1693.3,7737,13044392.55,31-JUL-2020,880,INE276A01018
535,GATI,EQ,43.95,44.45,42.65,42.95,42.9,43.3,250922,10864580.85,31-JUL-2020,1649,INE152B01027
539,GDL,EQ,80.5,83.15,80.5,82.15,82.2,79.85,235090,19335227.9,31-JUL-2020,2473,INE852F01015
541,GEECEE,EQ,66.85,67.0,65.1,66.35,66.0,66.0,652,43357.2,31-JUL-2020,61,INE916G01016
542,GEEKAYWIRE,EQ,87.75,88.45,85.1,88.45,88.45,88.5,3664,321315.3,31-JUL-2020,31,INE669X01016
543,GENESYS,EQ,29.3,29.95,28.25,28.75,28.75,29.4,11705,339451.15,31-JUL-2020,171,INE727B01026
544,GENUSPAPER,EQ,4.9,4.95,4.75,4.9,4.95,4.9,97589,472243.3,31-JUL-2020,181,INE949P01018
545,GENUSPOWER,EQ,22.75,22.75,21.8,21.9,21.8,22.35,109704,2434442.1,31-JUL-2020,542,INE955D01029
546,GEOJITFSL,EQ,36.2,36.2,33.95,34.8,35.0,36.0,423473,14630271.3,31-JUL-2020,2278,INE007B01023
547,GEPIL,EQ,483.0,493.7,475.0,485.4,483.7,488.1,19889,9604128.75,31-JUL-2020,1471,INE878A01011
548,GESHIP,EQ,235.0,238.8,223.0,226.35,226.55,222.8,1090417,249988300.15,31-JUL-2020,31079,INE017A01032
549,GET&D,EQ,83.05,83.95,81.6,83.4,83.35,83.2,38002,3140659.5,31-JUL-2020,567,INE200A01026
550,GFLLIMITED,EQ,81.2,84.0,78.3,79.5,80.85,84.2,68266,5476590.25,31-JUL-2020,1618,INE538A01037
552,GHCL,EQ,141.5,141.75,137.05,138.3,138.3,141.0,185996,25837983.75,31-JUL-2020,6486,INE539A01019
553,GICHSGFIN,EQ,89.3,89.7,88.0,88.3,88.3,89.3,274635,24354050.05,31-JUL-2020,3237,INE289B01019
554,GICRE,EQ,145.0,145.9,143.05,143.85,143.65,144.95,139427,20059063.85,31-JUL-2020,2911,INE481Y01014
556,GILLETTE,EQ,5022.0,5055.45,4995.95,5017.55,5024.0,5021.75,29189,146629220.9,31-JUL-2020,2248,INE322A01010
558,GIPCL,EQ,70.0,70.0,68.65,69.3,69.45,69.65,84664,5864351.4,31-JUL-2020,1029,INE162A01010
