,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
258,BLUEDART,EQ,5493.7,5500.0,5420.0,5468.2,5468.0,5493.7,55943,305904713.1,30-JUL-2021,3540,INE233B01017
259,BLUESTARCO,EQ,833.0,849.9,832.55,842.95,843.0,840.75,40817,34359227.85,30-JUL-2021,4524,INE472A01039
260,BODALCHEM,EQ,122.3,124.8,118.1,119.1,119.0,121.8,1327798,161623447.85,30-JUL-2021,11083,INE338D01028
262,BOMDYEING,EQ,105.0,108.2,103.55,104.55,104.65,106.45,5293476,561189293.8,30-JUL-2021,25281,INE032A01023
263,BOROLTD,EQ,217.3,219.0,212.75,213.5,214.0,216.15,87113,18762268.2,30-JUL-2021,2555,INE02PY01013
265,BOSCHLTD,EQ,14957.15,15325.0,14839.25,14968.25,14940.0,14933.3,47095,710295815.55,30-JUL-2021,13330,INE323A01026
266,BPCL,EQ,449.2,454.2,444.9,445.5,445.65,449.1,6765935,3033522770.9,30-JUL-2021,73247,INE029A01011
267,BPL,EQ,39.4,40.45,38.9,39.25,39.4,39.15,134786,5354012.0,30-JUL-2021,1466,INE110A01019
269,BRIGADE,EQ,323.7,330.25,319.7,326.25,319.7,324.3,304010,98812655.35,30-JUL-2021,6588,INE791I01019
271,BRITANNIA,EQ,3424.0,3440.0,3378.0,3423.4,3425.05,3405.6,988317,3375926106.6,30-JUL-2021,40629,INE216A01030
274,BRNL,EQ,35.15,36.1,34.1,34.75,34.6,35.65,56993,2006241.25,30-JUL-2021,700,INE727S01012
275,BROOKS,EQ,88.2,90.6,88.0,88.8,88.8,88.55,17038,1523838.85,30-JUL-2021,341,INE650L01011
276,BSE,EQ,1242.8,1271.0,1238.55,1248.8,1249.8,1240.1,592399,744528985.25,30-JUL-2021,28377,INE118H01025
278,BSL,EQ,71.8,73.05,70.05,73.05,73.05,69.6,106272,7749084.1,30-JUL-2021,703,INE594B01012
279,BSLGOLDETF,EQ,4389.0,4419.5,4389.0,4402.5,4404.0,4389.3,231,1016984.05,30-JUL-2021,65,INF209K01HT2
280,BSLNIFTY,EQ,175.99,175.99,174.62,174.62,174.62,174.58,1358,238197.21,30-JUL-2021,26,INF209K01IR4
281,BSOFT,EQ,407.3,411.9,400.45,401.65,402.25,405.25,1326418,537622390.05,30-JUL-2021,28614,INE836A01035
282,BURGERKING,EQ,181.2,182.5,178.1,180.85,182.2,180.05,2392853,431409022.5,30-JUL-2021,26329,INE07T201019
286,BYKE,EQ,32.0,32.0,29.8,29.95,30.0,31.05,127603,3872571.6,30-JUL-2021,792,INE319B01014
287,CADILAHC,EQ,573.0,594.5,572.5,586.1,586.7,572.0,3187410,1864847652.65,30-JUL-2021,51891,INE010B01027
290,CAMLINFINE,EQ,185.75,192.4,185.1,188.4,188.2,186.25,767969,145244751.65,30-JUL-2021,11535,INE052I01032
291,CAMS,EQ,3300.0,3375.0,3263.65,3340.75,3360.0,3290.55,208165,689663121.9,30-JUL-2021,25303,INE596I01012
292,CANBK,EQ,149.65,155.05,148.85,153.2,152.7,149.65,19185850,2922414508.5,30-JUL-2021,76941,INE476A01014
294,CANFINHOME,EQ,547.3,551.5,538.35,539.8,540.0,547.6,287922,156256245.55,30-JUL-2021,10469,INE477A01020
295,CANTABIL,EQ,409.15,412.3,402.0,403.45,403.0,409.35,14200,5770912.55,30-JUL-2021,1039,INE068L01016
296,CAPACITE,EQ,231.8,232.0,226.0,228.55,229.9,231.8,186860,42728219.1,30-JUL-2021,12180,INE264T01014
297,CAPLIPOINT,EQ,907.9,921.55,880.1,884.7,882.5,904.6,463983,417787075.25,30-JUL-2021,23106,INE475E01026
298,CAPTRUST,EQ,111.4,112.65,107.4,108.4,107.75,111.1,9910,1083655.5,30-JUL-2021,240,INE707C01018
299,CARBORUNIV,EQ,663.0,682.0,651.6,672.95,679.0,659.8,205410,137360120.15,30-JUL-2021,9172,INE120A01034
300,CAREERP,EQ,176.9,179.8,173.0,174.55,174.05,176.8,263870,46481459.75,30-JUL-2021,6076,INE521J01018
301,CARERATING,EQ,721.0,737.95,716.05,726.15,724.9,723.1,275972,200771132.15,30-JUL-2021,10542,INE752H01013
302,CASTROLIND,EQ,141.15,141.15,138.1,138.4,138.45,140.75,840487,116735039.25,30-JUL-2021,32532,INE172A01027
304,CCL,EQ,431.3,451.0,431.25,442.5,440.0,440.1,1118980,497051905.05,30-JUL-2021,28805,INE421D01022
306,CEATLTD,EQ,1333.0,1371.9,1333.0,1356.85,1351.15,1332.05,248306,337251353.4,30-JUL-2021,12998,INE482A01020
308,CELEBRITY,EQ,13.65,13.65,13.65,13.65,13.65,13.0,23414,319601.1,30-JUL-2021,38,INE185H01016
309,CENTENKA,EQ,467.3,514.0,466.0,483.8,484.65,464.2,995971,484508977.6,30-JUL-2021,27267,INE485A01015
310,CENTEXT,EQ,9.5,10.15,9.05,9.75,9.85,9.3,1180768,11658943.45,30-JUL-2021,2046,INE281A01026
311,CENTRALBK,EQ,24.5,24.95,24.15,24.3,24.45,24.5,6755871,165730493.65,30-JUL-2021,9650,INE483A01010
312,CENTRUM,EQ,50.35,51.25,48.7,49.55,48.85,50.55,3781811,191008479.45,30-JUL-2021,10950,INE660C01027
313,CENTUM,EQ,542.5,550.0,525.4,529.5,527.0,539.3,8897,4787730.1,30-JUL-2021,824,INE320B01020
314,CENTURYPLY,EQ,430.95,435.85,421.6,422.7,422.7,428.65,91874,39210266.05,30-JUL-2021,5531,INE348B01021
315,CENTURYTEX,EQ,773.0,808.9,767.0,795.75,802.0,770.2,1710229,1355656802.4,30-JUL-2021,40366,INE055A01016
316,CERA,EQ,4335.0,4650.0,4297.55,4453.0,4463.0,4276.7,82481,372656636.4,30-JUL-2021,12552,INE739E01017
317,CEREBRAINT,EQ,58.5,61.7,58.3,60.95,61.45,57.45,1976810,118128825.65,30-JUL-2021,10298,INE345B01019
318,CESC,EQ,844.6,847.85,834.5,838.8,838.0,838.0,264644,222693960.15,30-JUL-2021,8727,INE486A01013
319,CGCL,EQ,527.95,546.75,521.0,534.55,536.9,525.9,54297,29006044.55,30-JUL-2021,6488,INE180C01026
321,CHALET,EQ,177.75,180.55,176.0,177.05,177.5,177.75,147203,26232111.6,30-JUL-2021,3986,INE427F01016
322,CHAMBLFERT,EQ,301.4,321.9,301.1,304.95,306.1,299.85,5580492,1751266070.05,30-JUL-2021,78872,INE085A01013
323,CHEMBOND,EQ,236.85,242.0,233.15,234.95,235.2,233.9,37890,8996037.5,30-JUL-2021,2316,INE995D01025
324,CHEMCON,EQ,503.9,509.25,498.1,500.7,500.75,502.1,165248,83309779.9,30-JUL-2021,7511,INE03YM01018
325,CHEMFAB,EQ,182.0,186.9,179.0,179.85,179.0,180.0,22338,4074714.2,30-JUL-2021,936,INE783X01023
326,CHENNPETRO,EQ,116.0,117.45,114.0,114.2,114.25,115.0,723633,83689907.6,30-JUL-2021,11345,INE178A01016
327,CHOLAFIN,EQ,491.0,491.0,470.5,475.75,475.0,487.15,4265725,2034493278.65,30-JUL-2021,73699,INE121A01024
328,CHOLAHLDNG,EQ,648.3,674.6,640.25,661.9,669.3,647.25,30180,19695176.1,30-JUL-2021,1878,INE149A01033
329,CIGNITITEC,EQ,573.05,589.4,568.1,572.3,572.3,577.4,108006,62551553.0,30-JUL-2021,5889,INE675C01017
330,CINELINE,EQ,61.8,70.2,60.4,62.05,62.75,58.9,3354113,220461176.0,30-JUL-2021,26034,INE704H01022
332,CIPLA,EQ,885.1,929.9,877.75,920.05,920.55,883.1,6280365,5708902679.6,30-JUL-2021,117974,INE059A01026
333,CLEAN,EQ,1629.5,1726.85,1626.1,1682.0,1687.0,1622.45,1271880,2149767847.1,30-JUL-2021,58943,INE227W01023
334,CLEDUCATE,EQ,151.85,159.4,151.85,159.35,159.4,151.85,171164,27194722.75,30-JUL-2021,1728,INE201M01011
335,CLNINDIA,EQ,625.0,631.85,614.0,616.1,615.05,617.25,183292,114339193.45,30-JUL-2021,9407,INE492A01029
336,CLSEL,EQ,148.0,149.65,144.65,145.5,146.0,148.4,164357,24028722.5,30-JUL-2021,3451,INE419D01026
337,CMICABLES,EQ,56.95,57.85,53.7,54.85,56.0,56.35,36348,2014671.05,30-JUL-2021,735,INE981B01011
339,COALINDIA,EQ,142.3,144.9,141.25,143.3,144.05,142.15,9526451,1368848977.85,30-JUL-2021,49579,INE522F01014
340,COCHINSHIP,EQ,379.0,382.7,376.0,376.7,376.6,375.85,282454,107142118.4,30-JUL-2021,7434,INE704P01017
341,COFFEEDAY,EQ,42.45,42.5,39.85,40.5,40.75,42.0,1695230,69384521.45,30-JUL-2021,7637,INE335K01011
342,COFORGE,EQ,5188.0,5230.0,5035.05,5083.9,5085.0,5171.55,504421,2587977344.9,30-JUL-2021,48032,INE591G01017
343,COLPAL,EQ,1700.0,1710.25,1670.0,1704.4,1703.0,1709.5,620960,1053202348.3,30-JUL-2021,36017,INE259A01022
344,COMPINFO,EQ,29.25,32.9,28.1,29.95,29.9,28.65,1487327,45065387.75,30-JUL-2021,4777,INE070C01037
345,COMPUSOFT,EQ,14.15,14.4,13.5,14.0,13.8,14.15,90845,1274292.35,30-JUL-2021,610,INE453B01029
346,CONCOR,EQ,658.8,665.75,641.35,643.9,643.95,630.1,6602645,4303521883.85,30-JUL-2021,120815,INE111A01025
347,CONFIPET,EQ,64.0,65.0,62.35,62.65,62.5,63.55,1185219,75803950.2,30-JUL-2021,6476,INE552D01024
348,CONSOFINVT,EQ,127.0,127.95,126.0,126.7,127.05,124.35,9454,1200370.9,30-JUL-2021,162,INE025A01027
350,CONTROLPR,EQ,395.9,404.95,388.0,393.45,391.05,395.2,60472,24130908.75,30-JUL-2021,3538,INE663B01015
351,CORALFINAC,EQ,51.4,53.0,50.1,51.8,51.7,50.0,289295,14956033.9,30-JUL-2021,801,INE558D01021
352,CORDSCABLE,EQ,63.65,63.65,61.55,62.25,62.1,62.25,50451,3156944.6,30-JUL-2021,648,INE792I01017
353,COROMANDEL,EQ,861.95,924.95,861.9,918.0,916.0,864.5,1776678,1618446620.0,30-JUL-2021,62243,INE169A01031
354,COSMOFILMS,EQ,1164.1,1195.0,1150.1,1184.3,1186.3,1164.1,78476,91789472.95,30-JUL-2021,7316,INE757A01017
355,COUNCODOS,EQ,3.35,3.35,3.35,3.35,3.35,3.2,93513,313268.55,30-JUL-2021,128,INE695B01025
357,CPSEETF,EQ,26.19,26.19,25.67,26.02,26.05,25.79,7184023,187342748.25,30-JUL-2021,12317,INF457M01133
358,CRAFTSMAN,EQ,2000.0,2020.0,1993.0,2003.5,2009.9,1988.1,15554,31192710.2,30-JUL-2021,2478,INE00LO01017
360,CREATIVEYE,EQ,3.7,3.7,3.7,3.7,3.7,3.7,3131,11584.7,30-JUL-2021,12,INE230B01021
361,CREDITACC,EQ,666.0,681.7,659.95,664.9,663.95,667.25,72119,48486290.9,30-JUL-2021,6023,INE741K01010
363,CRISIL,EQ,2848.2,2861.15,2751.2,2787.65,2791.0,2831.35,75463,210182925.15,30-JUL-2021,12018,INE007A01025
364,CROMPTON,EQ,470.1,488.0,470.1,487.1,484.15,471.15,1448171,697521541.75,30-JUL-2021,68120,INE299U01018
365,CSBBANK,EQ,345.85,353.4,343.0,350.05,350.1,343.8,329700,115169421.7,30-JUL-2021,8909,INE679A01013
366,CTE,EQ,89.5,89.5,85.0,89.5,89.5,85.25,217524,19371017.55,30-JUL-2021,1902,INE627H01017
367,CUB,EQ,150.3,152.3,149.85,150.25,150.8,150.25,1272801,191991874.6,30-JUL-2021,9952,INE491A01021
368,CUBEXTUB,EQ,27.8,28.55,26.3,27.55,28.05,27.25,11305,312314.65,30-JUL-2021,145,INE144D01012
369,CUMMINSIND,EQ,842.1,858.2,841.45,852.4,852.5,842.05,443239,377896988.65,30-JUL-2021,10971,INE298A01020
370,CUPID,EQ,247.5,250.9,244.8,246.1,246.95,250.9,69330,17107790.75,30-JUL-2021,2778,INE509F01011
372,CYBERTECH,EQ,198.45,201.6,189.2,192.7,194.4,198.45,253092,49559855.6,30-JUL-2021,6175,INE214A01019
373,CYIENT,EQ,980.05,1001.85,972.5,986.7,988.5,999.0,652149,640140767.55,30-JUL-2021,12970,INE136B01020
374,DAAWAT,EQ,80.7,81.35,75.7,75.95,76.05,80.3,3952899,306499246.6,30-JUL-2021,30914,INE818H01020
375,DABUR,EQ,587.2,603.65,584.15,600.7,601.85,584.6,3145307,1878135502.25,30-JUL-2021,51498,INE016A01026
376,DALBHARAT,EQ,2151.0,2169.2,2131.1,2139.1,2138.15,2135.4,167345,358622826.1,30-JUL-2021,7762,INE00R701025
377,DALMIASUG,EQ,484.25,495.0,474.0,479.85,482.5,484.25,264165,128248534.2,30-JUL-2021,9673,INE495A01022
379,DANGEE,EQ,184.95,187.45,181.5,186.1,186.95,185.95,15589,2875213.55,30-JUL-2021,811,INE688Y01014
380,DATAMATICS,EQ,295.2,305.0,286.05,289.85,290.4,291.5,266017,78538409.95,30-JUL-2021,6128,INE365B01017
381,DBCORP,EQ,93.0,96.25,92.0,92.65,93.1,93.5,1044986,97984605.4,30-JUL-2021,13566,INE950I01011
382,DBL,EQ,574.9,574.9,561.0,562.35,564.0,572.95,121807,69115765.6,30-JUL-2021,3942,INE917M01012
383,DBREALTY,EQ,26.7,27.15,25.45,25.65,25.7,26.7,739359,19329777.75,30-JUL-2021,1741,INE879I01012
384,DBSTOCKBRO,EQ,14.4,14.8,13.4,14.15,13.4,14.1,19118,270172.7,30-JUL-2021,115,INE921B01025
385,DCAL,EQ,207.0,214.85,206.55,209.25,208.5,209.05,534162,112564087.3,30-JUL-2021,7054,INE385W01011
386,DCBBANK,EQ,105.35,105.7,104.05,105.0,105.05,105.05,653837,68576882.5,30-JUL-2021,11774,INE503A01015
387,DCM,EQ,55.2,55.2,55.2,55.2,55.2,52.6,23259,1283896.8,30-JUL-2021,106,INE498A01018
389,DCMNVL,EQ,219.0,219.0,199.55,209.7,209.25,208.6,234835,49997329.55,30-JUL-2021,3708,INE08KP01019
390,DCMSHRIRAM,EQ,928.1,944.2,925.1,929.35,931.1,920.1,60313,56230912.35,30-JUL-2021,3751,INE499A01024
391,DCW,EQ,39.9,41.95,39.6,40.75,40.3,39.8,4331102,176299517.5,30-JUL-2021,12060,INE500A01029
392,DECCANCE,EQ,734.9,744.2,721.7,728.85,728.5,728.3,50977,37330420.1,30-JUL-2021,4007,INE583C01021
394,DEEPAKNTR,EQ,1970.0,2084.9,1946.45,2039.2,2038.0,1900.85,6873158,14011007539.75,30-JUL-2021,255744,INE288B01029
396,DEEPINDS,EQ,101.75,101.8,98.5,98.95,99.5,101.0,35422,3537307.1,30-JUL-2021,956,INE0FHS01016
397,DELTACORP,EQ,181.6,187.5,181.05,183.35,183.9,182.35,1411021,259429123.05,30-JUL-2021,13526,INE124G01033
398,DELTAMAGNT,EQ,53.4,55.45,52.35,54.25,54.85,54.45,7023,381897.4,30-JUL-2021,78,INE393A01011
399,DEN,EQ,51.95,53.5,51.95,52.95,53.0,51.75,2567163,135560027.2,30-JUL-2021,7622,INE947J01015
400,DENORA,EQ,370.0,392.95,369.4,378.9,378.0,367.3,50603,19328285.9,30-JUL-2021,2590,INE244A01016
402,DFMFOODS,EQ,385.0,385.0,361.55,364.85,362.0,401.05,979339,363247721.5,30-JUL-2021,21126,INE456C01020
404,DHAMPURSUG,EQ,356.0,359.0,351.35,355.65,357.0,353.4,368921,131118320.8,30-JUL-2021,5794,INE041A01016
405,DHANBANK,EQ,17.4,18.0,17.3,17.65,17.7,17.4,2633520,46622134.45,30-JUL-2021,4798,INE680A01011
406,DHANI,EQ,233.1,237.1,228.3,230.1,230.7,234.55,1361616,316009161.7,30-JUL-2021,11459,INE274G01010
413,DHANUKA,EQ,990.0,990.9,945.0,948.7,948.0,1002.85,243497,234039705.2,30-JUL-2021,11947,INE435G01025
415,DHUNINV,EQ,648.5,652.0,640.1,642.6,640.4,648.9,4222,2725274.3,30-JUL-2021,286,INE320L01011
416,DIAMONDYD,EQ,732.8,739.25,725.5,729.05,729.5,728.3,15199,11133492.9,30-JUL-2021,1306,INE393P01035
418,DICIND,EQ,487.5,493.7,485.85,489.4,489.0,487.5,3926,1923238.75,30-JUL-2021,273,INE303A01010
420,DISHTV,EQ,14.45,14.45,13.95,14.05,14.15,14.35,3039443,43056909.0,30-JUL-2021,6692,INE836F01026
421,DIVISLAB,EQ,4879.95,4940.95,4862.25,4906.1,4893.45,4843.8,659061,3229387875.25,30-JUL-2021,67152,INE361B01024
422,DIXON,EQ,4229.9,4326.8,4212.7,4304.6,4309.0,4234.65,284065,1215499277.5,30-JUL-2021,34463,INE935N01020
423,DLF,EQ,338.8,344.5,336.25,337.65,337.6,340.05,9615942,3273005030.25,30-JUL-2021,68471,INE271C01023
424,DLINKINDIA,EQ,165.2,166.4,157.0,158.8,158.2,162.9,1451762,236358114.1,30-JUL-2021,17525,INE250K01012
425,DMART,EQ,3524.0,3524.0,3475.25,3500.8,3501.0,3502.6,270545,945924027.0,30-JUL-2021,18867,INE192R01011
426,DNAMEDIA,EQ,2.5,2.55,2.45,2.55,2.55,2.45,270410,687785.15,30-JUL-2021,169,INE016M01021
427,DODLA,EQ,615.0,646.35,611.35,617.8,621.0,609.85,575718,360701797.25,30-JUL-2021,32195,INE021O01019
428,DOLAT,EQ,116.9,119.0,116.55,117.55,117.7,116.05,341136,40125460.9,30-JUL-2021,3629,INE966A01022
429,DOLLAR,EQ,363.0,363.0,350.0,351.8,351.0,364.75,417774,148390126.5,30-JUL-2021,12121,INE325C01035
430,DONEAR,EQ,62.75,64.2,62.0,62.25,62.0,62.75,94699,5940189.7,30-JUL-2021,1419,INE668D01028
431,DPABHUSHAN,EQ,194.0,194.0,187.0,191.35,190.05,187.65,14763,2810275.0,30-JUL-2021,402,INE266Y01019
432,DPSCLTD,EQ,17.05,17.05,16.0,16.25,16.45,16.65,45158,738071.4,30-JUL-2021,275,INE360C01024
433,DPWIRES,EQ,212.05,217.5,206.0,208.2,208.95,212.05,73732,15503976.25,30-JUL-2021,2508,INE864X01013
434,DRCSYSTEMS,EQ,278.05,291.0,275.0,287.95,290.95,277.4,4381,1250402.25,30-JUL-2021,137,INE03RS01019
435,DREDGECORP,EQ,386.8,390.1,385.0,385.45,386.0,385.9,53249,20608688.95,30-JUL-2021,2274,INE506A01018
436,DRREDDY,EQ,4685.0,4805.0,4677.6,4711.2,4711.0,4672.65,1373200,6515401936.85,30-JUL-2021,113086,INE089A01023
438,DSSL,EQ,148.1,154.45,146.0,147.6,149.0,148.1,19744,2965771.7,30-JUL-2021,653,INE417B01040
439,DTIL,EQ,524.65,524.65,517.05,519.35,520.5,526.35,13738,7150656.3,30-JUL-2021,907,INE341R01014
441,DVL,EQ,309.0,315.0,309.0,312.7,313.4,308.2,48504,15114319.15,30-JUL-2021,1926,INE477B01010
442,DWARKESH,EQ,78.05,79.3,76.8,76.95,76.85,78.4,2696873,209808106.85,30-JUL-2021,14585,INE366A01041
443,DYNAMATECH,EQ,1652.05,1699.0,1652.0,1683.2,1690.0,1662.5,4466,7505987.95,30-JUL-2021,822,INE221B01012
444,DYNPRO,EQ,534.85,595.0,527.05,568.8,571.25,531.55,496776,284775181.35,30-JUL-2021,22797,INE256H01015
446,EASEMYTRIP,EQ,414.0,415.3,408.05,409.1,409.35,413.2,568874,233474481.05,30-JUL-2021,9534,INE07O001018
447,EASTSILK,EQ,3.65,3.65,3.65,3.65,3.65,3.5,16044,58560.6,30-JUL-2021,19,INE962C01027
449,EBANK,EQ,3650.0,3840.0,3650.0,3840.0,3840.0,3870.0,8,29590.05,30-JUL-2021,4,INF754K01EL1
450,EBBETF0423,EQ,1142.0,1142.0,1141.07,1141.17,1141.07,1142.48,1964,2241810.78,30-JUL-2021,54,INF754K01KN4
451,EBBETF0425,EQ,1049.08,1051.49,1049.08,1051.48,1051.48,1049.27,3967,4165324.6,30-JUL-2021,55,INF754K01LD3
452,EBBETF0430,EQ,1161.99,1161.99,1158.08,1160.72,1160.69,1162.13,5400,6269334.64,30-JUL-2021,107,INF754K01KO2
453,EBBETF0431,EQ,1043.99,1043.99,1039.0,1041.03,1040.0,1042.84,24306,25294548.37,30-JUL-2021,182,INF754K01LE1
454,EBIXFOREX,EQ,636.05,638.95,615.05,616.25,616.0,629.7,1826,1132991.95,30-JUL-2021,155,INE726L01019
466,EDELWEISS,EQ,93.35,94.0,90.6,91.75,92.0,92.6,3625283,335351834.05,30-JUL-2021,15975,INE532F01054
469,EICHERMOT,EQ,2528.15,2563.7,2509.0,2530.25,2531.4,2528.15,606230,1536909731.1,30-JUL-2021,29140,INE066A01021
470,EIDPARRY,EQ,435.0,448.8,433.1,437.0,435.95,437.55,875565,386156468.2,30-JUL-2021,20253,INE126A01031
472,EIHAHOTELS,EQ,334.75,344.0,331.3,338.8,338.15,335.9,7606,2573348.4,30-JUL-2021,1125,INE276C01014
473,EIHOTEL,EQ,111.7,113.9,111.05,111.25,111.5,112.7,301296,33810379.0,30-JUL-2021,5267,INE230A01023
474,EIMCOELECO,EQ,473.0,473.0,457.0,459.55,460.0,469.9,9760,4533692.05,30-JUL-2021,697,INE158B01016
476,ELECON,EQ,139.8,141.05,137.05,137.9,138.0,139.95,586908,81714392.5,30-JUL-2021,10329,INE205B01023
477,ELECTCAST,EQ,38.4,39.45,38.1,38.35,38.6,38.15,1131493,43937997.5,30-JUL-2021,4045,INE086A01029
478,ELECTHERM,EQ,147.65,153.35,147.65,148.9,148.0,149.8,13556,2039478.2,30-JUL-2021,552,INE822G01016
479,ELGIEQUIP,EQ,218.5,228.0,217.2,219.5,218.95,217.8,4876070,1095910667.4,30-JUL-2021,76217,INE285A01027
480,ELGIRUBCO,EQ,39.95,45.95,39.05,42.2,42.4,39.75,1217312,53335382.2,30-JUL-2021,8364,INE819L01012
481,EMAMILTD,EQ,553.85,568.0,544.05,558.85,559.75,551.8,528947,291913535.95,30-JUL-2021,26257,INE548C01032
482,EMAMIPAP,EQ,178.7,187.4,174.95,184.45,187.0,173.7,577972,105069906.75,30-JUL-2021,11316,INE830C01026
483,EMAMIREAL,EQ,81.8,81.8,78.25,78.95,78.55,81.0,85118,6800007.75,30-JUL-2021,1890,INE778K01012
486,EMKAY,EQ,120.0,121.65,117.1,117.4,117.6,119.7,133720,15864986.95,30-JUL-2021,2236,INE296H01011
487,EMMBI,EQ,115.75,116.0,112.6,113.3,113.75,114.35,74738,8532459.0,30-JUL-2021,1914,INE753K01015
488,ENDURANCE,EQ,1681.7,1750.0,1675.35,1732.0,1729.0,1681.85,178912,305628579.05,30-JUL-2021,10400,INE913H01037
489,ENERGYDEV,EQ,11.45,11.8,11.0,11.4,11.45,11.25,59459,673384.2,30-JUL-2021,420,INE306C01019
490,ENGINERSIN,EQ,74.75,75.5,74.55,75.05,75.15,74.65,1003440,75314205.6,30-JUL-2021,5318,INE510A01028
491,ENIL,EQ,200.2,226.25,198.9,209.15,208.0,200.2,1144677,246188709.0,30-JUL-2021,23294,INE265F01028
492,EPL,EQ,246.0,252.95,241.1,246.55,247.0,241.1,734057,181774369.4,30-JUL-2021,29101,INE255A01020
493,EQ30,EQ,387.4,387.4,382.51,385.17,385.0,387.4,235,90584.82,30-JUL-2021,62,INF754K01EM9
494,EQUITAS,EQ,131.0,131.55,127.0,128.85,129.5,131.6,772511,99957576.9,30-JUL-2021,11707,INE988K01017
495,EQUITASBNK,EQ,63.9,64.3,62.75,63.0,63.2,63.25,888385,56179088.05,30-JUL-2021,6979,INE063P01018
497,ERIS,EQ,774.65,819.7,761.45,790.75,790.05,771.15,1014046,808542318.3,30-JUL-2021,41731,INE406M01024
498,EROSMEDIA,EQ,25.6,25.6,24.6,24.8,24.75,24.85,407979,10260533.8,30-JUL-2021,1515,INE416L01017
499,ESABINDIA,EQ,1891.6,1933.95,1883.0,1899.9,1891.25,1882.15,6709,12821342.3,30-JUL-2021,946,INE284A01012
500,ESCORTS,EQ,1143.7,1188.0,1137.15,1184.35,1187.2,1137.15,1377376,1615844692.8,30-JUL-2021,51274,INE042A01014
501,ESSARSHPNG,EQ,10.8,10.8,10.3,10.55,10.6,10.65,60819,641534.2,30-JUL-2021,470,INE122M01019
502,ESTER,EQ,141.65,143.3,138.3,139.4,138.95,141.6,470424,66205675.65,30-JUL-2021,13516,INE778B01029
503,EVEREADY,EQ,371.6,381.4,364.1,366.6,369.8,374.15,770163,288441211.35,30-JUL-2021,16948,INE128A01029
504,EVERESTIND,EQ,481.5,484.55,468.0,479.6,478.9,483.75,152092,72574633.95,30-JUL-2021,7305,INE295A01018
506,EXCELINDUS,EQ,1188.65,1193.45,1159.35,1165.35,1166.6,1186.05,24161,28291004.15,30-JUL-2021,2775,INE369A01029
507,EXIDEIND,EQ,174.85,181.0,174.6,178.65,178.45,174.2,6657246,1185543382.8,30-JUL-2021,54319,INE302A01020
509,FACT,EQ,132.95,146.65,132.4,141.05,141.3,133.15,3249276,464009436.1,30-JUL-2021,37518,INE188A01015
510,FAIRCHEMOR,EQ,1678.0,1835.45,1678.0,1758.95,1761.15,1668.6,153983,276190934.2,30-JUL-2021,7913,INE0DNW01011
511,FCL,EQ,104.0,106.9,104.0,104.85,104.65,105.9,575209,60537443.4,30-JUL-2021,6041,INE045J01026
512,FCONSUMER,EQ,8.1,8.45,7.95,8.25,8.3,8.05,6546365,53974022.1,30-JUL-2021,5505,INE220J01025
514,FDC,EQ,360.9,378.5,360.9,372.2,372.0,360.7,319773,117642351.85,30-JUL-2021,10756,INE258B01022
515,FEDERALBNK,EQ,86.15,88.0,85.35,87.45,87.5,85.9,14456555,1256827434.5,30-JUL-2021,35041,INE171A01029
516,FEL,EQ,10.25,10.4,9.85,10.35,10.35,9.95,734567,7521717.35,30-JUL-2021,1269,INE623B01027
517,FELDVR,EQ,13.7,13.8,13.2,13.4,13.3,13.35,26886,363384.85,30-JUL-2021,154,IN9623B01058
518,FIEMIND,EQ,796.7,815.0,793.0,801.95,797.35,795.95,35102,28198431.25,30-JUL-2021,3040,INE737H01014
519,FILATEX,EQ,100.5,102.0,99.0,99.35,99.55,100.85,633958,63577022.25,30-JUL-2021,6672,INE816B01027
522,FINCABLES,EQ,527.0,528.85,520.0,522.0,522.0,522.8,103759,54244955.2,30-JUL-2021,3901,INE235A01022
523,FINEORG,EQ,2930.0,3039.0,2920.0,3000.2,2985.3,2930.3,44093,132208373.8,30-JUL-2021,8559,INE686Y01026
524,FINPIPE,EQ,177.7,179.0,176.4,177.0,177.2,176.7,590981,105142728.45,30-JUL-2021,21424,INE183A01024
525,FLEXITUFF,EQ,19.55,21.55,19.55,21.55,21.55,20.55,22086,460017.1,30-JUL-2021,174,INE060J01017
526,FLFL,EQ,69.35,71.4,69.35,70.65,70.7,69.35,110687,7792621.8,30-JUL-2021,1730,INE452O01016
527,FLUOROCHEM,EQ,1745.0,1748.65,1695.0,1723.85,1734.8,1732.7,58477,100377484.0,30-JUL-2021,4982,INE09N301011
528,FMGOETZE,EQ,308.7,319.0,307.6,312.65,312.5,308.35,691627,216355887.75,30-JUL-2021,18000,INE529A01010
529,FMNL,EQ,13.85,13.85,13.05,13.15,13.15,13.7,180165,2414990.95,30-JUL-2021,646,INE360L01017
531,FORCEMOT,EQ,1501.05,1537.0,1485.7,1499.6,1499.0,1501.05,115085,173767043.2,30-JUL-2021,7077,INE451A01017
532,FORTIS,EQ,254.55,254.55,246.6,250.7,249.95,252.55,2095878,524825773.35,30-JUL-2021,21861,INE061F01013
533,FOSECOIND,EQ,1610.3,1657.0,1595.0,1607.2,1602.25,1602.25,6278,10224001.8,30-JUL-2021,905,INE519A01011
